ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
002151.SZ,20230113,20221231,略减,-28.42,-21.01,14500.0,16000.0,预计净利润14500-16000万,"1．公司芯片及数据服务业务处于国内领先、国际一流地位，高精度芯片受益于下游应用领域的不断扩大，在无人机、机器人、测量测绘等应用领域持续增长，销量较去年同期相比翻一番。2．为了顺应用户需求、商业模式变化及多技术融合的发展趋势，加大“云+芯”业务模式投入，构建位置数字底座，为智能时代赋能，在云服务、低功耗芯片、惯性导航等方向扩大研发投入，影响归母净利润约5,500万元。3.2021年陆续处置了in-tech及银河微波等控股子公司，合并口径同比负向影响归母净利润约为3,650万元。"
002151.SZ,20220712,20220630,略减,-28.7,-10.9,8000.0,10000.0,预计:净利润8000-10000,"1．2022年上半年，因疫情影响，导致公司在长三角、珠三角等地区业务受不同程度影响，部分项目和产品延期交付。2．公司为聚焦核心业务的发展战略规划，自2021年第三季度陆续处置了in-tech及银河微波等控股子公司，合并口径同比负向影响约为1,100万元。"
002151.SZ,20220712,20220630,略减,-28.7,-10.9,8000.0,10000.0,预计净利润8000-10000万,"1．2022年上半年，因疫情影响，导致公司在长三角、珠三角等地区业务受不同程度影响，部分项目和产品延期交付。2．公司为聚焦核心业务的发展战略规划，自2021年第三季度陆续处置了in-tech及银河微波等控股子公司，合并口径同比负向影响约为1,100万元。"
002151.SZ,20220413,20220331,略增,0.31,19.42,4200.0,5000.0,预计:净利润4200-5000,1.报告期内，芯片业务市场的需求旺盛，尤其高精度及物联网应用领域增长稳健，公司把握市场机遇，以战略客户为牵引，实现芯片业务持续增长。2.一季度公司持续强化供应链安全，与战略供应商建立了顶层合作机制，供应链保供方面成效显著。3.公司落实疫情防控措施，保生产经营有效开展，提升质量和效率管理，支撑业绩增长。
002151.SZ,20220413,20220331,略增,0.31,19.42,4200.0,5000.0,预计净利润4200-5000万,1.报告期内，芯片业务市场的需求旺盛，尤其高精度及物联网应用领域增长稳健，公司把握市场机遇，以战略客户为牵引，实现芯片业务持续增长。2.一季度公司持续强化供应链安全，与战略供应商建立了顶层合作机制，供应链保供方面成效显著。3.公司落实疫情防控措施，保生产经营有效开展，提升质量和效率管理，支撑业绩增长。
002151.SZ,20220115,20211231,预增,36.5,50.1,20000.0,22000.0,预计:净利润20000-22000,"1、报告期内，无人机、智慧农机、测量测绘、物联网类等市场高速增长对定位芯片的需求旺盛，公司把握“缺芯”的市场机遇，积极保供，报告期内芯片、板卡业务收入比上年同期增长约44%。2、报告期内，公司聚焦主业，持续加大核心业务的研发投入和保障供应能力建设，保持公司技术先进性，提高核心竞争力。基于22纳米芯片的高精度板卡四季度开始批量出货，同时加大了高精度数据云服务业务和面向消费类、物联网应用方向的定位芯片的投入。3、报告期内，为长期激励团队积极性，提高团队凝聚力，公司推出了2021年限制性股票激励计划，因实施公司2021年限制性股票激励计划发生股份支付费用约2,500万元，已经计入本报告期损益。"
002151.SZ,20220115,20211231,预增,36.5,50.1,20000.0,22000.0,预计净利润20000-22000万,"1、报告期内，无人机、智慧农机、测量测绘、物联网类等市场高速增长对定位芯片的需求旺盛，公司把握“缺芯”的市场机遇，积极保供，报告期内芯片、板卡业务收入比上年同期增长约44%。2、报告期内，公司聚焦主业，持续加大核心业务的研发投入和保障供应能力建设，保持公司技术先进性，提高核心竞争力。基于22纳米芯片的高精度板卡四季度开始批量出货，同时加大了高精度数据云服务业务和面向消费类、物联网应用方向的定位芯片的投入。3、报告期内，为长期激励团队积极性，提高团队凝聚力，公司推出了2021年限制性股票激励计划，因实施公司2021年限制性股票激励计划发生股份支付费用约2,500万元，已经计入本报告期损益。"
002151.SZ,20211013,20210930,预增,37.0,51.0,14500.0,16000.0,预计:净利润14500-16000,报告期内公司归母净利润增长的主要原因：1、受益于国产化替代和高精度领域的旺盛需求，抓住市场机会，公司在测量测绘、自动驾驶、无人机、车载应用等领域的市场份额持续扩大，销售额和归母净利润比上年同期大幅增长。2、公司按照高质量发展的要求，在“缺芯”的大环境下，进一步加强供应链安全管理，提升管理效率，通过多层次的“激励”调动各级员工的积极性，为业务持续健康增长提供了有力保障和支撑。
002151.SZ,20211013,20210930,预增,37.0,51.0,14500.0,16000.0,预计净利润14500-16000万,报告期内公司归母净利润增长的主要原因：1、受益于国产化替代和高精度领域的旺盛需求，抓住市场机会，公司在测量测绘、自动驾驶、无人机、车载应用等领域的市场份额持续扩大，销售额和归母净利润比上年同期大幅增长。2、公司按照高质量发展的要求，在“缺芯”的大环境下，进一步加强供应链安全管理，提升管理效率，通过多层次的“激励”调动各级员工的积极性，为业务持续健康增长提供了有力保障和支撑。
002151.SZ,20210710,20210630,预增,55.7,86.8,10000.0,12000.0,预计:净利润10000-12000,"益于行业用户,消费类等应用市场对基础产品的旺盛需求,公司基础业务板块收入和净利润大幅增长.受益于乘用车市场需求增长,公司智能座舱业务同比大幅度收窄亏损."
002151.SZ,20210710,20210630,预增,55.7,86.8,10000.0,12000.0,预计净利润10000-12000万,"益于行业用户,消费类等应用市场对基础产品的旺盛需求,公司基础业务板块收入和净利润大幅增长.受益于乘用车市场需求增长,公司智能座舱业务同比大幅度收窄亏损."
002151.SZ,20210407,20210331,预增,66.75,114.39,3500.0,4500.0,预计:净利润3500-4500,"1.公司按照高质量发展的要求,聚焦核心业务和战略客户,芯片,板卡在测量测绘,无人机等领域市场份额进一步扩大.2.公司积极主动抓住国产化替代带来的机遇,克服关键原材料供应短缺的影响,强化供应链安全,对销售业绩和市场占有率的提升起到强劲促进作用.3.信息装备板块受益于市场需求拉动,订单充足,销售额同期大幅增长."
002151.SZ,20210407,20210331,预增,66.75,114.39,3500.0,4500.0,预计净利润3500-4500万,"1.公司按照高质量发展的要求,聚焦核心业务和战略客户,芯片,板卡在测量测绘,无人机等领域市场份额进一步扩大.2.公司积极主动抓住国产化替代带来的机遇,克服关键原材料供应短缺的影响,强化供应链安全,对销售业绩和市场占有率的提升起到强劲促进作用.3.信息装备板块受益于市场需求拉动,订单充足,销售额同期大幅增长."
002151.SZ,20210123,20201231,扭亏,121.4976,123.8009,14000.0,15500.0,预计净利润14000-15500万,"1,公司积极应对新冠疫情的影响,在董事会的正确部署和领导下,公司全体员工牢固树立了在复杂环境下“过紧日子,打硬仗”的基本思想,严格控制各项成本和费用支出.2,受益于智慧农机市场和专业无人机市场的快速需求,高精度板卡出货量增长超过100%.3,受益于国防装备整体市场需求旺盛,信息装备业务订单饱满,实现快速增长,收入同比增速约为84%.4,受益于国家社保减免政策等积极的财政政策,一定程度上降低了人工成本."
002151.SZ,20201014,20200930,预增,3403.0,3754.0,10000.0,11000.0,预计净利润10000-11000万,"本报告期归属于上市公司股东的净利润出现增长的主要原因是:公司持续聚焦主业,进一步推行降本增效措施挖掘增长潜力.其中“IC+云”板块聚焦战略客户和业务发展需求,持续加大核心关键技术投入,不断提升质量管理和信息化建设水平,竞争优势凸显,产品在高精度和特种应用方向得到广泛应用;微波陶瓷业务紧跟市场变化,优化配置资源,保持了稳健增长;汽车智能网联板块业务整合效益逐步呈现,持续减亏."
002151.SZ,20200710,20200630,扭亏,238.5387,261.6285,6000.0,7000.0,预计净利润6000-7000万,本报告期归属于上市公司股东的净利润出现增长的主要原因是：1、公司导航芯片及5G陶瓷元器件业务受益于市场需求的快速增长实现营业收入和净利润大幅增长。2、公司信息装备板块订单需求饱满，实现利润同比大幅增长。3、针对疫情影响，公司及时采取了降薪、控员、控费等降本增效措施，致期间费用下降。4、由于政府的社保减免优惠政策致公司人工成本有所下降。
002151.SZ,20200411,20200331,扭亏,219.976,279.964,2000.0,3000.0,预计净利润2000-3000万,"1,公司芯片业务受益于新型高精度应用领域快速增长实现营收和净利大幅增长;2,公司陶瓷元器件业务受益于5G基站建设带来的需求快速增长;3,针对疫情影响,公司采取有效措施降本增效,缩减运营成本支出;4,享受政府的社保减免及补贴等优惠政策.5,公司在报告期处置与主营业务相关度较低的资产所产生的收益贡献."
002151.SZ,20200111,20191231,首亏,-709.4253,-615.6676,-65000.0,-55000.0,预计净利润-65000~-55000万,"（一）大额计提资产减值.根据《企业会计准则第8号-资产减值》及相关会计政策规定，公司对商誉及重要资产进行了减值测试，经初步测算，资产减值总额预计65,300万元，明细如下：商誉减值预计53,000万元，应收账款坏账损失5,100万元，无形资产减值损失4,000万元，存货减值损失3,200万元。1、商誉减值预计53,000万元:报告期内，国际贸易摩擦不断，国内经济下行压力加大，市场需求的不确定性加大，公司部分客户经营陷入困境。公司管理层、评估师、会计师对存在商誉的资产组，根据2019年度业绩预测完成情况、产品或服务的竞争优势、未来的市场规模、趋势和竞争状况审慎评估，部分资产组的商誉存在减值迹象，预计减值总额在53,000万元左右，涉及资产组6家，由于涉及的资产组较多，公司将在年报中详细披露减值测试方法、测试过程和原因。敬请投资者关注。2、应收账款减值预计5,100万元:（1）众泰汽车应收账款的预计减值损失3,300万元.（2）博郡汽车应收账款减值约617万元.（3）计提其他经营陷入困境或倒闭的客户所欠应收账款约为1,200万元。3、无形资产及存货减值预计7,200万元:无形资产的减值主要来自于智能网联业务板块，其开发的车联网业务，随着汽车市场的业态变化，跟大数据相关的业务车厂开始自己研发，预计车联网未来难以形成商业化落地，公司决定停止车联网相关的业务拓展和研发，已形成的相关无形资产做减值处理。（二）研发费用增加.报告期内公司在导航芯片、微波陶瓷元器件、智能网联等业务上投入了较大的研发支出，总体研发费用合计约2亿元，较上年1.4亿元增加0.6亿元。"
002151.SZ,20191015,20190930,预减,-100.0,-90.67,0.0,500.0,预计净利润0-500万,"根据最新的《企业会计准则及应用指南》规定，非交易性权益工具投资，企业将其指定为以公允价值计量且其变动计入其他综合收益的金融资产，其公允价值的后续变动计入其他综合收益，不需计提减值准备。故本报告期内公司将Fathom的减值损失调整为其他综合收益，影响归属于上市公司股东的净利润约3,000万元。"
002151.SZ,20190823,20190930,预减,-165.2816,-118.6519,-3500.0,-1000.0,预计净利润-3500~-1000万,主要原因为受汽车行业下滑影响，智能网联业务订单需求下降，及上半年亏损影响，预计截至三季度累计归母净利润仍然处于亏损状态。公司持续聚焦主业，并加大智能网联及基础板块的研发投入。
002151.SZ,20190713,20190630,首亏,-204.0029,-162.4018,-5000.0,-3000.0,预计净利润-5000~-3000万,"本报告期归属于上市公司股东的净利润出现亏损的主要原因：1、报告期内公司为未来发展，继续在研发方面保持高强度投入，与上年同期相比增加研发费用约1,900万元，同比增长32%；2、公司对加拿大FathomSystemsInc的其他权益投资，由于在报告期内标的公司的财务状况出现资不抵债的情况，账面资金不足以维持正常的经营活动，出于谨慎考虑对此笔投资计提了全额减值准备，涉及金额为3,001.6万人民币；3、国内智能网联业务受汽车行业整体需求下降影响，经营表现亦有所下降，本报告期该业务归属于上市公司股东净利润亏损约3,000万元。"
002151.SZ,20190413,20190331,首亏,-596.3744,-472.2808,-2000.0,-1500.0,预计净利润-2000~-1500万,报告期内，公司基础板块业务均实现稳定增长，其中导航定位类产品及通讯产品的营业收入和利润水平超过前次预计情况，是本次业绩修正的主要原因。
002151.SZ,20190329,20190331,首亏,-679.8479,-580.038,-3050.0,-2525.0,预计净利润-3050~-2525万,受春节因素及汽车销量下滑影响，导致一季度整体业绩较去年同期有较大下滑。
002151.SZ,20181023,20181231,续盈,-14.2,33.4,9000.0,14000.0,预计净利润9000-14000万,根据公司业务的季节性波动特点四季度业绩回升较为明显特别是基础板块与汽车电子和工程服务业务较三季度大幅回升。
002151.SZ,20181013,20180930,略减,-34.0,-21.0,5000.0,6000.0,预计净利润5000-6000万,1、受中美贸易战、国内经济环境下行和去杠杆的影响，管理层下半年开始重点将资金安全作为首要控制目标，采取了谨慎的销售策略，致公司整体业绩不及预期。2、汽车工程服务业务在北美市场布局以及智能化电动化等产品技术领域布局并投资建设，但相关交付订单延期，影响收入确认的进度，经营业绩未达预期。
002151.SZ,20180829,20180930,略减,5.0,50.0,7959.0,11370.0,预计净利润7959-11370万,公司业务持续稳定增长，收入及利润较上年同期有所上升。
002151.SZ,20180714,20180630,预增,64.58,103.76,4200.0,5200.0,预计净利润4200-5200万,公司在2018年二季度处置持有的宁波海上鲜经济技术有限公司5%股权带来的投资收益导致公司盈利有所增长，另公司基础产品板块在2018年上半年销售情况良好，盈利超出预期。
002151.SZ,20180426,20180630,预增,2.0,49.0,2600.0,3800.0,预计净利润2600-3800万,公司汽车电子板块因2017年并购德国in-tech公司带来收入和利润增长；本年上半年出售部分参股公司股权取得投资收益，使公司本期业绩较上年有所增长。
002151.SZ,20180330,20180331,略增,0.0,15.07,365.0,420.0,预计净利润365-420万,公司2018年度第一季度业绩与上年同期相比变动的主要原因为：1、汽车电子板块订单量与去年同期相比有所增加，净利润有所上升；2、出售参股公司部分股权致投资收益增加；3、基础产品较去年同期下滑，主要控股子公司受到下游客户订单延后，收入下滑；上游人工和原材料价格成本上涨导致毛利下降，净利下滑。
002151.SZ,20171027,20171231,预增,93.0,142.0,10000.0,12500.0,预计净利润10000-12500万,1、公司基础板块业务持续稳定增长收入及利润较上年同期增长；2、本年处置子公司股权取得投资收益致利润较上年同期增长；3、本年新并购入的公司合并利润使公司整体利润较上年同期增长。
002151.SZ,20170824,20170930,略增,20.0,50.0,6250.0,7800.0,预计净利润6250-7800万,1、公司基础版块业务持续稳定增长收入及利润较上年同期有所上升；2、本期预计处置子公司股权取得投资收益致利润较上年同期增长。
002151.SZ,20170429,20170630,预增,50.0,100.0,1954.0,2600.0,预计净利润1954-2600万,公司基础产品业务持续良好发展，收入及利润较上年同期有所上升。
002151.SZ,20170330,20170331,扭亏,100.0,144.3584,0.0,500.0,预计净利润0-500万,（1）公司基础产品业务一季度发展良好，收入和利润较去年同期平稳增长；（2）2016年公司通过非公开发行股票募集资金，使用部分募集资金补充了流动资金，财务费用较去年同期减少；部分闲置募集资金用于委托理财，理财收益较上年同期增加。
002151.SZ,20170112,20161231,续盈,-20.0,20.0,4060.0,6080.0,预计净利润4060-6080万,
002151.SZ,20161026,20161231,续盈,30.2,79.51,6600.0,9100.0,预计净利润6600-9100万,l:1、公司2015年下半年度合并报表纳入华信天线，佳利电子和银河微波，致使本年利润和上年同期对比因口径不同出现较大增幅。2、新收购业务自身较好的业务拓展和布局，使得集团收入和利润都同比都取得了较大增长所致。
002151.SZ,20160824,20160930,扭亏,314.5512,363.7192,4800.0,5900.0,预计净利润4800-5900万,
002151.SZ,20160427,20160630,扭亏,100.0,150.6556,0.0,1400.0,预计净利润0-1400万,
002151.SZ,20160414,20160331,续亏,-28.0788,14.6141,-1500.0,-1000.0,预计净利润-1500~-1000万,
002151.SZ,20160322,20160331,续亏,-104.9262,-62.2332,-2400.0,-1900.0,预计净利润-2400~-1900万,（1）由于业务周期性特点一季度为业务淡季，收入总量少且预计同比上年度增长率低。（2）集团持续加大战略投入支出，导致本季一次性费用同比增加较大。（3）一季度利息支出和去年同期短期闲置资金带来利息收入同比导致损益变动幅度较大。
002151.SZ,20160128,20151231,预增,50.0,80.0,4600.0,5500.0,预计净利润4600-5500万,
002151.SZ,20151028,20151231,预增,0.0,30.0,3000.0,4000.0,预计净利润3000-4000万,尽管公司业务受到宏观经济增速放缓的影响，但本公司积极开展投资与战略性收购兼并工作，因投资收益和目标企业报表合并导致本年度归属于上市公司股东的净利润比去年同期有所上升。
002151.SZ,20150826,20150930,首亏,-458.0001,-376.3509,-2850.0,-2200.0,预计净利润-2850~-2200万,
002151.SZ,20150715,20150630,续亏,-228.305,-193.1295,-2800.0,-2500.0,预计净利润-2800~-2500万,
002151.SZ,20150427,20150630,续亏,-99.3281,-64.1525,-1700.0,-1400.0,预计净利润-1700~-1400万,受市场竞争和宏观经济等因素影响，上半年收入增长放缓；以及公司战略性投入加大，影响了当期损益。
002151.SZ,20150328,20150331,续亏,-30.0162,-0.0056,-1460.0,-1123.0,预计净利润-1460~-1123万,
002151.SZ,20150115,20141231,略减,-30.0,0.0,3022.0,4316.0,预计净利润3022-4316万,
002151.SZ,20141028,20141231,略减,-10.0,20.0,3900.0,5200.0,预计净利润3900-5200万,主要系下述原因所致:①北斗芯片及模块业务开拓了业务模式，继续呈现快速增长势头；②清偿银行借款，财务费用减少。
002151.SZ,20140826,20140930,预减,-85.0,-45.0,300.0,1000.0,预计净利润300-1000万,
002151.SZ,20140428,20140630,续亏,-1043.1003,-553.2002,-1400.0,-800.0,预计净利润-1400~-800万,
002151.SZ,20140328,20140331,续亏,-96.0985,-8.9436,-1800.0,-1000.0,预计净利润-1800~-1000万,
002151.SZ,20131025,20131231,略减,-30.0,0.0,3228.0,4611.0,预计净利润3228-4611万,
002151.SZ,20130829,20130930,预减,-60.0,-30.0,1100.0,2000.0,预计净利润1100-2000万,
002151.SZ,20130418,20130630,首亏,-550.5445,-100.0,-800.0,0.0,预计净利润-800-0万,
002151.SZ,20130326,20130331,续亏,19.8107,49.7945,-1150.0,-720.0,预计净利润-1150~-720万,
002151.SZ,20130131,20121231,略增,0.0,30.0,3816.0,4961.0,预计净利润3816-4961万,
002151.SZ,20121025,20121231,略增,-15.0,15.0,3250.0,4350.0,预计净利润3250-4350万,尽管公司收入稳定增长，但市场竞争导致产品毛利率下降、芯片业务亏损加大以及人工成本上升等因素将对业绩产生影响。
002151.SZ,20121013,20120930,续盈,-20.0,10.0,2280.0,3140.0,"净利润约2280万元~3140万元,增长-20%~10%",
002151.SZ,20120714,20120630,预减,-100.0,-80.0,0.0,350.0,"净利润约0万元~350万元,下降80%~100%",
002151.SZ,20120331,20120331,首亏,-312.7995,-227.6797,-1500.0,-900.0,净利润约-1500万元~-900万元,
002151.SZ,20120120,20111231,续盈,-5.0,15.0,3900.0,4700.0,"净利润约3900万元~4700万元,增长-5%~15%",
002151.SZ,20110819,20110930,略增,20.0,50.0,,,增长20%~50%,
002151.SZ,20110423,20110630,略增,0.0,30.0,,,增长0%~30%,
002151.SZ,20101027,20101231,续盈,-20.0,20.0,,,增减变动-2000%~2000%,
002151.SZ,20100827,20100930,续盈,-20.0,10.0,,,增减变动-2000%~1000%,
002151.SZ,20100429,20100630,略减,-30.0,0.0,,,下降0~30%,
002151.SZ,20091013,20091231,续盈,-20.0,20.0,,,增减变动幅度小于20%,
002151.SZ,20090819,20090930,略减,-30.0,0.0,,,下降幅度为0-30%,
002151.SZ,20090715,20090630,略增,0.0,10.0,,,增长小于10%,
002151.SZ,20090416,20090331,略增,15.0,25.0,940.0,1020.0,净利润约为940万元—1020万元，增长幅度约为15%—25%,
002151.SZ,20090109,20081231,略增,15.0,30.0,,,增长15%-30%,
002151.SZ,20080819,20080930,预增,30.0,60.0,,,增长30%-60%,
002151.SZ,20080424,20080630,预增,30.0,60.0,,,增长30％-60％,
002151.SZ,20071029,20071231,预增,30.0,60.0,,,增长30%-60%,
002151.SZ,20071016,20070930,预增,45.0,60.0,,,增长45%-60%,
