ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
002313.SZ,20230131,20221231,续亏,-465.5877,-378.5742,-130000.0,-110000.0,预计:净利润-130000--110000,报告期内，在宏观经济环境下行，疫情影响持续及公司股票2022年被实施“退市风险警示”和“其他风险警示”特别处理等背景下，公司营业收入减少及净利润亏损的主要原因如下：1、公司模组业务5G产品销售未达预期，同时受美元汇率变动影响，材料采购成本上升，毛利率下降；同时高通5G芯片平台研发和平台费投入较大，部分新平台下的模组产品尚未形成规模化销售；与去年同期相比，公司通信设备海外业务下滑明显，因其毛利率较高，销售收入减少对利润影响显著。2、公司智慧城市等物联网产品及解决方案形成的应收账款回款不理想，本期需计提信用减值损失金额大；由于销售未达预期，相关资产减值损失增加；因模组业务经营未达预期，公司收购模组业务产生的商誉资产减值损失增加。3、为聚焦主营业务，优化资产结构，报告期内处置了部分子公司股权、债权固定资产等资产，产生了一定亏损。
002313.SZ,20230131,20221231,续亏,-465.5877,-378.5742,-130000.0,-110000.0,预计净利润-130000~-110000万,报告期内，在宏观经济环境下行，疫情影响持续及公司股票2022年被实施“退市风险警示”和“其他风险警示”特别处理等背景下，公司营业收入减少及净利润亏损的主要原因如下：1、公司模组业务5G产品销售未达预期，同时受美元汇率变动影响，材料采购成本上升，毛利率下降；同时高通5G芯片平台研发和平台费投入较大，部分新平台下的模组产品尚未形成规模化销售；与去年同期相比，公司通信设备海外业务下滑明显，因其毛利率较高，销售收入减少对利润影响显著。2、公司智慧城市等物联网产品及解决方案形成的应收账款回款不理想，本期需计提信用减值损失金额大；由于销售未达预期，相关资产减值损失增加；因模组业务经营未达预期，公司收购模组业务产生的商誉资产减值损失增加。3、为聚焦主营业务，优化资产结构，报告期内处置了部分子公司股权、债权固定资产等资产，产生了一定亏损。
002313.SZ,20220715,20220630,首亏,-3200.8052,-2522.5041,-32000.0,-25000.0,预计:净利润-32000--25000,2022年半年度公司经营业绩亏损，主要原因如下：1.上半年因上海地区执行防疫管控措施，子公司芯讯通和龙尚科技供销两端业务开展受到上述影响，模组业务收入同比出现下滑。2.与去年同期相比，公司通信设备海外业务下滑明显，由于海外业务毛利率高，收入的下滑对利润影响明显。
002313.SZ,20220715,20220630,首亏,-3200.8052,-2522.5041,-32000.0,-25000.0,预计净利润-32000~-25000万,2022年半年度公司经营业绩亏损，主要原因如下：1.上半年因上海地区执行防疫管控措施，子公司芯讯通和龙尚科技供销两端业务开展受到上述影响，模组业务收入同比出现下滑。2.与去年同期相比，公司通信设备海外业务下滑明显，由于海外业务毛利率高，收入的下滑对利润影响明显。
002313.SZ,20220129,20211231,扭亏,103.1099,104.5734,1700.0,2500.0,预计:净利润1700-2500,公司2021年度经营业绩较上年同期实现扭亏为盈，主要原因如下：1、本报告期内，公司在无线通信模组与智能设备业务方面持续优化产品结构，不断补齐产品线、增强竞争力，已形成较为完善的品类布局。公司持续聚焦主业，营业收入稳步增长，产品毛利率增长明显。2、本报告期内，公司加强融资成本管控，优化有息负债结构，扩充外币融资方式，财务费用同比减少明显。3、受疫情及部分财政资金紧张的影响，公司部分项目应收账款回款未达预期，公司基于谨慎性原则对部分可能发生减值的信用资产计提了减值准备。4、报告期内，预计非经常性损益对净利润的影响约为5400万元，主要为各类政府补助。
002313.SZ,20220129,20211231,扭亏,103.1099,104.5734,1700.0,2500.0,预计净利润1700-2500万,公司2021年度经营业绩较上年同期实现扭亏为盈，主要原因如下：1、本报告期内，公司在无线通信模组与智能设备业务方面持续优化产品结构，不断补齐产品线、增强竞争力，已形成较为完善的品类布局。公司持续聚焦主业，营业收入稳步增长，产品毛利率增长明显。2、本报告期内，公司加强融资成本管控，优化有息负债结构，扩充外币融资方式，财务费用同比减少明显。3、受疫情及部分财政资金紧张的影响，公司部分项目应收账款回款未达预期，公司基于谨慎性原则对部分可能发生减值的信用资产计提了减值准备。4、报告期内，预计非经常性损益对净利润的影响约为5400万元，主要为各类政府补助。
002313.SZ,20211015,20210930,扭亏,115.581,116.7508,1332.0,1432.0,预计:净利润1332-1432,公司2021年前三季度经营业绩较上年同期实现了扭亏为盈，主要原因如下：1、报告期内，公司持续聚焦主业，优化产品结构，战略业务无线通信模组及基础设备业务收入稳步上升，公司总体业绩持续增长；2、公司重视产品和技术的研发与创新，持续加大5G相关产品的研发投入与研发人才储备，研发费用增长明显，利润增长相对较缓。
002313.SZ,20211015,20210930,扭亏,115.581,116.7508,1332.0,1432.0,预计净利润1332-1432万,公司2021年前三季度经营业绩较上年同期实现了扭亏为盈，主要原因如下：1、报告期内，公司持续聚焦主业，优化产品结构，战略业务无线通信模组及基础设备业务收入稳步上升，公司总体业绩持续增长；2、公司重视产品和技术的研发与创新，持续加大5G相关产品的研发投入与研发人才储备，研发费用增长明显，利润增长相对较缓。
002313.SZ,20210715,20210630,扭亏,116.1772,121.5695,900.0,1200.0,预计:净利润900-1200,2021年半年度公司经营业绩较上年同期实现了扭亏为盈，主要原因如下：1．报告期内，公司持续聚焦主业，优化产品结构，公司无线通信模组业务、基础设备业务收入增长明显，相比去年同期增长40%以上，带来业绩提升。2．报告期内，公司加强融资成本管理，重点优化了有息负债结构，财务费用同比大幅减少。
002313.SZ,20210715,20210630,扭亏,116.1772,121.5695,900.0,1200.0,预计净利润900-1200万,2021年半年度公司经营业绩较上年同期实现了扭亏为盈，主要原因如下：1．报告期内，公司持续聚焦主业，优化产品结构，公司无线通信模组业务、基础设备业务收入增长明显，相比去年同期增长40%以上，带来业绩提升。2．报告期内，公司加强融资成本管理，重点优化了有息负债结构，财务费用同比大幅减少。
002313.SZ,20210415,20210331,扭亏,111.9042,116.233,220.0,300.0,预计:净利润220-300,"2021年第一季度公司经营业绩较上年同期实现了同比增长,主要原因如下:1,报告期内,公司生产经营同比去年已恢复正常,市场需求转好,经营业绩扭亏为赢.2,2020年第四季度,公司董事会进行改组,管理层进行调整,优化组织,强化管理,聚焦公司主营业务,加强预算及费用管控,上述举措对公司的业务提升起到良好促进作用.3,公司基础事业群(含通信产品制造业务及通信工程服务业务)生产经营情况和销售订单情况良好,实现产销量同比增加;战略业务无线通信模组产品订单较同期增长迅速,营业收入及利润显著增加."
002313.SZ,20210415,20210331,扭亏,111.9042,116.233,220.0,300.0,预计净利润220-300万,"2021年第一季度公司经营业绩较上年同期实现了同比增长,主要原因如下:1,报告期内,公司生产经营同比去年已恢复正常,市场需求转好,经营业绩扭亏为赢.2,2020年第四季度,公司董事会进行改组,管理层进行调整,优化组织,强化管理,聚焦公司主营业务,加强预算及费用管控,上述举措对公司的业务提升起到良好促进作用.3,公司基础事业群(含通信产品制造业务及通信工程服务业务)生产经营情况和销售订单情况良好,实现产销量同比增加;战略业务无线通信模组产品订单较同期增长迅速,营业收入及利润显著增加."
002313.SZ,20210130,20201231,首亏,-803.9026,-611.9292,-55000.0,-40000.0,预计净利润-55000~-40000万,"1,受新冠疫情影响,公司业务收入出现较大下滑.2,为提高产品的竞争力,在5G市场中占有领先地位,公司加大了对5G相关产品研发的投入,研发费用同比增加.3,受新冠疫情影响,下游客户经营情况发生变化,同时受公司产品更新换代的影响,公司应收账款,部分固定资产,存货等资产减值迹象明显,进而导致报告期内计提坏账准备,存货跌价准备增加.4,受疫情,宏观经济及行业情况变化影响,部分子公司2020年经营状况未达预期,根据财政部《企业会计准则》,以及中国证监会发布的《会计监管风险提示第8号—商誉减值》文件要求,对部分子公司进行了商誉减值测试并计提了商誉减值准备."
002313.SZ,20201015,20200930,首亏,-249.1161,-199.4107,-12000.0,-8000.0,预计净利润-12000~-8000万,"受疫情影响,合同延迟导致收入延缓.公司有策略地收缩了部分低价值或非战略的集成类业务,集中资源聚焦AI物联网产品的研发,并取得了阶段性成果.公司的核心竞争力和盈利能力将进一步提升."
002313.SZ,20200715,20200630,首亏,-234.28,-192.61,-5800.0,-4000.0,预计净利润-5800~-4000万,1、受国内疫情影响，公司上半年业务合同签订推迟，且已签订合同的实施、交付、验收也相应延缓，收入规模减少。2、受海外疫情影响，国际销售业务开展不及去年同期，收入规模减少。3、在疫情对收入规模影响致使利润下滑的不利局面下，公司积极履行上市公司社会责任，无任何减员减薪，固定费用开支与上年持平。4、在疫情造成的不利经营环境下，公司整体毛利率水平与上年同期持平，物联网与模组毛利率均有所提升。5、公司于2020年6月完成非公开股票发行，募集资金已到位，将对公司下半年财务成本起到极大的缓解作用。6、随着疫情形势的平稳走缓，公司业务已经基本恢复，下半年物联网业务商机确定可落地合同逐渐增加，公司经营管理层积极采取多项措施，保证公司经营良性发展。
002313.SZ,20200415,20200331,首亏,-391.6019,-322.1729,-2100.0,-1600.0,预计净利润-2100~-1600万,1、由于春节假期的影响，公司业务存在行业季节性的特点，一季度营业收入占全年比重较小，一般一季度的业绩为全年的低点。2、受新冠疫情的影响，公司及行业上、下游企业复工复产时间推迟，客户招投标及订单有所延迟。同时，部分业务的实施、交付、验收相应延缓，影响公司一季度收入实现的进度。3．随着国内疫情防控形势逐步平稳，公司已安排员工安全、有序地复工复产，管理层采取多项措施降低疫情带来的影响，并在新的经济政策形势下积极拓展物联网业务，保证公司经营稳步发展。
002313.SZ,20191015,20190930,略减,-27.28,-14.68,7500.0,8800.0,预计净利润7500-8800万,"报告期内，公司积极拓展物联网业务，物联网业务快速上升；同时公司加大了5G产品的研发，研发费用增加；本期融资金额大于去年同期，财务费用增加，预计2019年1-9月归属于上市公司股东的净利润变动区间为7,500万元至8,800万元."
002313.SZ,20190715,20190630,续盈,-24.72,11.91,3700.0,5500.0,预计净利润3700-5500万,"报告期内，公司积极拓展物联网业务，物联网业务快速上升；同时公司加大了5G产品的研发，研发费用增加；本期融资金额大于去年同期，财务费用增加，预计2019上半年归属于上市公司股东的净利润变动区间为3,700万元至5,500万元。"
002313.SZ,20190330,20190331,扭亏,100.0,624.1007,0.0,1000.0,预计净利润0-1000万,公司基本完成人工智能物联网（AIoT）的战略升级后，快速推进智慧城市解决方案、智能终端和设备等业务，公司物联网业务收入较去年同期有较大的增长。一季度通常为客户的招标期，同时由于春节假期影响，一季度收入占全年比重较小，一季度的业绩一般是全年的低点。
002313.SZ,20181030,20181231,预增,47.03,96.04,15000.0,20000.0,预计净利润15000-20000万,在支持物联网发展的政策推动下，运营商的NB-IoT网络覆盖不断完善，相关的补贴逐步落地，同时，智慧城市、智能家居、车联网等行业的应用逐步成熟，公司将抓住市场机遇，发挥技术优势和市场渠道优势，预计全年，业绩将持续增长。公司预计业绩增长的原因：1、跟去年同期相比，新增合并芯讯通和龙尚科技；2、公司实施或试点的智慧城市、智慧交通、智慧农业等物联网解决方案均将在四季度带来收益，营业收入将陆续确认。
002313.SZ,20180828,20180930,预增,41.94,77.42,10000.0,12500.0,预计净利润10000-12500万,在支持物联网发展的政策推动下，运营商的NB-IoT网络覆盖不断完善，相关的补贴逐步落地，同时，智慧城市、智能家居、车联网等行业的应用逐步成熟，公司将抓住市场机遇，发挥技术优势和市场渠道优势，预计今年1-9月，业绩将持续增长。业绩增长的原因：1、跟去年同期相比，新增合并芯讯通和龙尚科技；2、公司实施或试点的智慧城市、智慧交通、智慧农业等物联网解决方案均将在下半年陆续交付，营业收入将陆续确认。
002313.SZ,20180410,20180630,预增,67.19,115.96,4800.0,6200.0,预计净利润4800-6200万,公司自2017年在国内率先拥有了领先的物联网“云+端”技术和产品能力，抓住市场需求蓬勃发展的机遇积极拓展物联网业务，预计2018年1-6月，物联网业务预计将有较大幅度的增长，同时，2018年上半年跟去年同期相比，合并报表的范围增加：芯讯通自2018年3月1日起纳入合并报表范围，龙尚科技自2017年11月1日纳入合并范围。
002313.SZ,20180331,20180331,续亏,44.53,86.13,-400.0,-100.0,预计净利润-400~-100万,由于春节假期及一季度通常为客户的招标期，运营商一季度的建设量较少，故一季度通常为公司的业务淡季，一季度的收入占全年比重较小，但期间费用在年度内均衡发生，故一季度业绩一般是全年的低点。
002313.SZ,20171028,20171231,预增,33.4,63.05,9000.0,11000.0,预计净利润9000-11000万,1、预计2017年三大电信运营商（中国移动、中国电信、中国联通）和中国铁塔在通信网络基础设施的投资仍将维持高景气度公司产品销售和通信工程服务的市场需求仍比较旺盛为应对激烈的市场竞争公司调整了经营策略和管理架构推行降本措施提升公司竞争力预计公司业绩同比增长。2、收购龙尚科技68.0918%的股权自2017年10月起龙尚科技将作为公司的控股子公司纳入合并报表范围。公司将利用自身的行业资源和资金优势协助龙尚科技拓展模组与解决方案业务拓展销售渠道、优化销售组织形式、提高供应链管理水平预计龙尚科技业绩将大幅增长。
002313.SZ,20171014,20170930,预增,444.55,460.33,6900.0,7100.0,预计净利润6900-7100万,三季度三大电信运营商（中国移动、中国电信、中国联通）和中国铁塔在通信网络基础设施的投资仍将维持高景气度，公司产品销售和通信工程服务的市场需求仍比较旺盛，为应对激烈的市场竞争，公司调整了经营策略和管理架构，推行降本措施提升公司竞争力，公司业绩同比增长。
002313.SZ,20170805,20170930,预增,397.19,444.55,6300.0,6900.0,预计净利润6300-6900万,公司预计下半年三大电信运营商（中国移动、中国电信、中国联通）和中国铁塔在通信网络基础设施的投资仍将维持高景气度公司产品销售和通信工程服务的市场需求仍比较旺盛为应对激烈的市场竞争公司调整了经营策略和管理架构推行降本措施提升公司竞争力但由于三大运营商和中国铁塔的建设节奏和投资规模的波动公司业绩也具有一定的不确定性。
002313.SZ,20170427,20170630,不确定,-53.1558,253.1558,-5000.0,5000.0,预计净利润-5000-5000万,"本报告期，三大电信运营商（中国移动、中国电信、中国联通）和中国铁塔在通信网络基础设施的投资仍将维持高景气度，公司产品服务的市场需求仍比较旺盛，但是由于通信设备产业链局部产能过剩的局面仍将持续，市场竞争仍比较激烈，同时受去年年末钢材等原材料价格上涨的影响，预计2017年1-6月归属于上市公司股东的净利润为-5,000万元至5,000万元。"
002313.SZ,20170331,20170331,不确定,-41.964,170.982,-2000.0,1000.0,预计净利润-2000-1000万,"本报告期，三大电信运营商（中国移动、中国电信、中国联通）和中国铁塔在通信网络基础设施的投资仍将维持高景气度，公司产品服务的市场需求仍比较旺盛，但是由于通信设备产业链局部产能过剩的局面仍将持续，市场竞争仍比较激烈，同时受去年年末钢材等原材料价格上涨的影响，预计2017第一季度归属于上市公司股东的净利润变动区间为-2,000万元至1,000万元。"
002313.SZ,20161028,20161231,不确定,-72.726,376.3616,-5000.0,8000.0,预计净利润-5000-8000万,
002313.SZ,20160829,20160930,不确定,-457.9151,309.2182,-8000.0,3000.0,预计净利润-8000-3000万,
002313.SZ,20160421,20160630,续亏,-98.301,66.9498,-6000.0,-1000.0,预计净利润-6000~-1000万,
002313.SZ,20160322,20160331,不确定,-27.9932,112.7993,-2000.0,200.0,预计净利润-2000-200万,
002313.SZ,20151030,20151231,不确定,-347.786,312.9767,-3000.0,5000.0,预计净利润-3000-5000万,
002313.SZ,20150728,20150930,首亏,-1993.0196,-289.302,-10000.0,-1000.0,预计净利润-10000~-1000万,
002313.SZ,20150429,20150630,首亏,-493.3191,-149.1649,-8000.0,-1000.0,预计净利润-8000~-1000万,
002313.SZ,20150324,20150331,首亏,-665.3292,-288.4431,-3000.0,-1000.0,预计净利润-3000~-1000万,
002313.SZ,20141029,20141231,预减,-100.0,-50.0,0.0,2601.0,预计净利润0-2601万,
002313.SZ,20140815,20140930,预减,-100.0,-50.0,0.0,7331.0,预计净利润0-7331万,
002313.SZ,20140425,20140630,预减,-90.0,-40.0,1105.0,6633.0,预计净利润1105-6633万,
002313.SZ,20140329,20140331,预减,-90.0,-50.0,261.0,1307.0,预计净利润261-1307万,
002313.SZ,20140117,20131231,预减,-70.0,-20.0,5143.0,13714.0,预计净利润5143-13714万,
002313.SZ,20131029,20131231,预减,0.0,20.0,17143.0,20571.0,预计净利润17143-20571万,影响公司业绩的主要因素：1、公司业绩受国内电信运营商投资进度、投资结构、投资规模影响明显，公司预计运营商在有线宽带的投资比去年有所减缓，移动网络的投资有一定增长。2、本年度比去年纳入合并报表的公司增加。3、本年度确认的股权激励费用对公司业绩有较大影响。
002313.SZ,20131012,20130930,略增,0.0,20.0,14436.0,17323.0,预计净利润14436-17323万,
002313.SZ,20130820,20130930,略增,20.0,50.0,17323.0,21653.0,预计净利润17323-21653万,1、根据运营商4G启动的预期，公司承载网设备、基站配套产品的销售可能会有明显增长，具体订单受运营商的建设节奏影响明显；2、本期比上期纳入合并报表的公司增加。
002313.SZ,20130423,20130630,预增,30.0,60.0,11889.0,14632.0,预计净利润11889-14632万,
002313.SZ,20130330,20130331,略增,10.0,30.0,2174.0,2570.0,预计净利润2174-2570万,
002313.SZ,20121024,20121231,略增,10.0,40.0,16001.0,20365.0,预计净利润16001-20365万,
002313.SZ,20121013,20120930,略增,30.0,40.0,14038.46,15118.34,"净利润约14,03846万元~15,11834万元,增长30%~40%",
002313.SZ,20120421,20120630,预增,40.0,60.0,8792.9355,10049.0691,"净利润约8792935505万元~10049069149万元,增长40%~60%",
002313.SZ,20120413,20120331,预增,60.0,80.0,1909.92,2148.66,"净利润约190992万元~214866万元,增长60%~80%",
002313.SZ,20111027,20111231,预增,40.0,60.0,,,增长40%~60%,
002313.SZ,20110729,20110930,预增,50.0,70.0,,,增长50%~70%,
002313.SZ,20110714,20110630,预增,50.0,70.0,5781.41,6552.26,"净利润约578141万元~655226万元,增长50%~70%",
002313.SZ,20101026,20101231,略增,30.0,50.0,,,增长3000%~5000%,
002313.SZ,20100730,20100930,略增,30.0,50.0,,,增长3000%~5000%,
002313.SZ,20100422,20100630,预增,40.0,60.0,3800.0,4200.0,"净利润为3800万~4200万元,增长40%~60%",
002313.SZ,20100127,20091231,预增,100.0,110.0,,,增长100%-110%,
