ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
300101.SZ,20190326,20190331,预减,-92.19,-72.67,200.0,700.0,预计净利润200-700万,1、本报告期，公司实现的总体营业收入较上年同期基本持平。为保障技术创新，公司进一步加大了产品技术的研发投入，增加了当期人力成本，同时期间费用、资产减值损失也较上年同期有所增长，使得报告期内公司归属于上市公司股东的净利润较上年同期下降。2、预计报告期内非经常性损益对净利润的影响金额为500万元。
300101.SZ,20190131,20181231,略减,-50.0,-20.0,1527.0,2443.0,预计净利润1527-2443万,"1、报告期内，公司主营业务收入较上年同期相比保持稳定，但销售毛利总体有所下降，期间费用较上年有所增加。2、报告期内，基于谨慎性原则，公司对参股公司北京东方道迩信息技术股份有限公司（下简称“东方道迩”）形成的长期股权投资进行了减值测试，初步判断旗下参股产业基金杭州振芯静元股权投资合伙企业（有限合伙）投资东方道迩形成的长期股权投资存在减值风险，预计将对本报告期归属于上市公司股东的净利润影响金额为1,400万元。该金额尚待审计、评估机构进行审计、评估后方可确定。3、预计报告期内非经常性损益对净利润的影响金额为3,500万元。综上，公司2018年度实现归属于上市公司股东的净利润较上年同期下降。"
300101.SZ,20181013,20180930,略增,9.13,17.42,2633.0,2833.0,预计净利润2633-2833万,"1、得益于国家自主创新产业政策驱动，2018年1—9月，公司在元器件、安防监控业务板块的市场拓展情况良好，营业收入较上年同期实现稳步增长，同时，受应收账款下降影响，资产减值损失较上年同期有所下降，综上，使得公司2018年前三季度归属于上市公司股东的净利润较上年同期实现增长。2、公司预计2018年前三季度非经常性损益对净利润的影响金额为1,500万元。."
300101.SZ,20180713,20180630,续盈,-12.46,7.9,2150.0,2650.0,预计净利润2150-2650万,1、报告期公司受北斗卫星导航定位终端业务下降影响，营业总收入较上年同期下降，同时期间费用、资产减值损失较上年同期下降，使得报告期内公司归属于上市公司股东的净利润较上年基本持平。2、预计报告期内非经常性损益对净利润的影响金额为500万元。
300101.SZ,20180328,20180331,预增,89.8,118.07,2350.0,2700.0,预计净利润2350-2700万,1、受安防监控、元器件销售、设计服务业务增长影响，本期公司主营业务收入较上年同期增长，同时期间费用、资产减值损失较上年同期下降，使得报告期内公司归属于上市公司股东的净利润较上年同期增长。2、预计报告期内非经常性损益对净利润的影响金额为50万元。
300101.SZ,20180201,20171231,略减,-37.51,-12.52,2500.0,3500.0,预计净利润2500-3500万,"1、报告期内，因北斗卫星导航终端销售下降，以及主营业务整体销售毛利下降，公司2017年度归属于上市公司股东的净利润较上年同期下降。2、预计报告期内非经常性损益对净利润的影响金额为2,000万元。"
300101.SZ,20171014,20170930,预减,-64.85,-58.74,2300.0,2700.0,预计净利润2300-2700万,1.2017年1-9月，受内外部经营压力和行业影响，公司销售收入较同期下降，导致经营业绩继续下滑。2.2017年1-9月，公司预计非经常性损益对净利润的影响金额为780万元。.
300101.SZ,20170715,20170630,预减,-50.74,-30.59,2200.0,3100.0,预计净利润2200-3100万,1、报告期内，受行业订货减少的影响，公司核心元器件、卫星定位终端销售收入较上年同期下降；受行业客户回款进度影响，本报告期公司按会计政策计提应收款项坏账准备较上年同期增加。综上，报告期内公司归属于上市公司股东的净利润较上年同期下降。2、预计报告期内非经常性损益对净利润的影响金额为550万元。
300101.SZ,20170323,20170331,预减,-54.63,-36.49,1000.0,1400.0,预计净利润1000-1400万,
300101.SZ,20170110,20161231,略减,-50.0,-20.0,3914.0,6262.0,预计净利润3914-6262万,
300101.SZ,20161015,20160930,略增,5.66,15.6,6505.0,7117.0,预计净利润6505-7117万,
300101.SZ,20160715,20160630,略增,2.01,31.16,4200.0,5400.0,预计净利润4200-5400万,
300101.SZ,20160322,20160331,略增,0.85,28.86,1800.0,2300.0,预计净利润1800-2300万,
300101.SZ,20160130,20151231,预增,50.43,64.02,7750.0,8450.0,预计净利润7750-8450万,
300101.SZ,20151013,20150930,预增,114.32,132.48,5900.0,6400.0,预计净利润5900-6400万,
300101.SZ,20150626,20150630,预增,251.0,280.0,3950.0,4280.0,预计净利润3950-4280万,
300101.SZ,20150324,20150331,扭亏,235.2741,262.329,1500.0,1800.0,预计净利润1500-1800万,
300101.SZ,20150130,20141231,扭亏,426.1262,455.4775,5000.0,5450.0,预计净利润5000-5450万,
300101.SZ,20141027,20141231,扭亏,,,,,扭亏,
300101.SZ,20141015,20140930,预增,770.0,800.0,2699.0,2792.0,预计净利润2699-2792万,
300101.SZ,20140715,20140630,扭亏,168.9403,212.028,800.0,1300.0,预计净利润800-1300万,
300101.SZ,20140322,20140331,首亏,-3356.8382,-2658.9443,-1400.0,-1100.0,预计净利润-1400~-1100万,
300101.SZ,20140128,20131231,首亏,-165.7213,-149.291,-1600.0,-1200.0,预计净利润-1600~-1200万,
300101.SZ,20131015,20130930,预减,-95.0,-65.0,102.0,715.0,预计净利润102-715万,
300101.SZ,20130713,20130630,首亏,-149.7438,-129.0172,-1200.0,-700.0,预计净利润-1200~-700万,
300101.SZ,20130320,20130331,预减,-100.0,-70.0,0.0,318.0,预计净利润0-318万,
300101.SZ,20130131,20121231,预减,-60.0,-30.0,1911.0,3345.0,预计净利润1911-3345万,
300101.SZ,20121013,20120930,略减,-50.0,-40.0,1852.52,2223.02,"净利润约1,85252万元~2,22302万元,下降40%~50%",
300101.SZ,20120714,20120630,略增,5.0,15.0,2291.67,2509.92,"净利润约2,29167万元~2,50992万元,增长5%~15%",
300101.SZ,20120328,20120331,预增,35.0,55.0,1011.45,1161.29,"净利润约1,01145万元~1,16129万元,增长35%~55%",
300101.SZ,20120131,20111231,略减,-20.0,-10.0,4512.0,5076.0,"净利润约4512万元~5076万元,下降10%~20%",
