ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
300552.SZ,20210428,20210630,不确定,,,,,不确定,公司预计上半年激光产品和动态称重业务实现收入较上年同期增长，ETC行业进入稳步发展期，ETC业务上半年实现收入同比将出现下降；加之公司持续加大研发投入及软件退税较上年同期大幅下降，预计上半年实现的净利润较上年同期将出现下降。
300552.SZ,20210130,20201231,略减,-36.57,-25.02,55285.0,65348.0,预计净利润55285-65348万,"公司2020年度净利润同比减少主要是因为:受2019年国家政策推动,全国ETC车载电子标签发行量在2019年特别是2019年第四季度呈爆发式增长,2020年起ETC行业逐步进入稳步发展期同时叠加新冠疫情等因素影响,ETC车载电子标签发行量下降,公司ETC业务收入规模第四季度同比回落,导致净利润同比减少."
300552.SZ,20200715,20200630,扭亏,2759.8855,3060.2523,30020.0,33410.0,预计净利润30020-33410万,报告期内，公司专用短程通信（ETC）业务收入较上年同期有较大幅度增长，同时公司收到的软件退税金额较上年同期增长。营业收入增长及软件退税增加导致报告期内公司实现的净利润较上年同期扭亏为盈。
300552.SZ,20200425,20200630,扭亏,,,,,扭亏,2020年，在去年ETC推广和实施的基础上，各省高速公路继续推进ETC系统在交易准确率、用户使用体验等方面的持续优化。公司预计2020年1-6月实现的营业收入较上年同期增长，预计实现的净利润与上年同期相比将实现扭亏。
300552.SZ,20200402,20200331,扭亏,589.0478,620.1974,7850.0,8350.0,预计净利润7850-8350万,1、公司预计2020年第一季度收入较上年同期增长超过25%，其中ETC业务收入增幅较大，预计较上年同期增长超过70%；同时，报告期内公司收到的软件退税较上年同期大幅增长。营业收入增长及软件退税增加，导致公司实现的净利润较上年同期大幅增长。2、预计公司2020年第一季度非经常性损益金额约为50万元.
300552.SZ,20200114,20191231,预增,10984.92,13849.56,72899.0,91738.0,预计净利润72899-91738万,"1、报告期内，随着国家撤销高速公路省界收费站工作的全面推进，以及交通部门大力推广普及ETC建设，公司ETC电子标签出货量较上年同期大幅增长，同时公司路侧天线产品陆续完成工程项目建设和验收交付使用，导致公司整体营业收入较上年同期大幅增长，实现的净利润较上年同期大幅增长。2、预计公司2019年度非经常性损益金额约为-2,000万元左右。"
300552.SZ,20191030,20191231,预增,,,,,预增,政府持续积极推进ETC的采购和建设。截至2019年第三季度，公司主营业务收入及净利润已经实现较上年同期乃至上年全年的大幅增长。鉴于全国ETC建设将持续推进，公司将在第四季度继续保持车载标签供货，同时，公司已获得较多的路侧天线订单，第四季度将继续按照交通部和业主单位对ETC建设总体工程的进度安排，保持供货和施工的节奏，以确保2019年及后续任务的完成。
300552.SZ,20191015,20190930,扭亏,888.26,913.29,12600.0,13000.0,预计净利润12600-13000万,1、报告期内，随着全国撤销高速公路省界收费站工作的推进，ETC推广力度逐步加大，为实现全年目标，下游客户加大车载标签的采购力度，同时公司扩充的产能在第三季度得到释放，车载标签出货量较以往同期大幅增长，导致公司整体营业收入较上年同期大幅增长，实现的净利润较上年同期大幅度增长。2．预计公司2019年前三季度非经常性损益金额约为400万元。
300552.SZ,20190803,20190930,扭亏,537.92,663.05,7000.0,9000.0,预计净利润7000-9000万,随着全国撤销高速公路省界收费站工作的推进，ETC推广力度逐步加大，为实现全年目标，下游客户加大车载标签的采购力度，产品价格在报告期末出现稳中有升的趋势，同时公司扩充的产能在第三季度得到释放，车载标签出货量较以往同期大幅增长。公司预计2019年1-9月实现的营业收入较上年同期大幅度增长，预计实现的净利润较上年同期大幅度增长。
300552.SZ,20190709,20190630,续亏,46.5186,64.3458,-1500.0,-1000.0,预计净利润-1500~-1000万,1、公司预计2019年半年度收入较去年同期增长40%--50%，其中ETC业务收入增幅较大；动态称重业务较去年同期略有下降；激光检测业务收入较去年同期略有上升。2、报告期内，ETC电子标签销售总额增长超过一倍，但电子标签毛利率有所降低，导致整体业务毛利率下降，影响了净利润的实现。3、预计公司2019年半年度非经常性损益金额约为300万元左右。
300552.SZ,20190427,20190630,续亏,,,,,续亏,公司业务收入在2019年上半年将较去年同期增长。但截至本报告披露时，撤销全国高速公路省界收费站的实施方案及具体计划尚未确定，如果具体方案在上半年公布，则相关的产品采购和工程实施将预计出现在下半年；同时由于行业季节性特点，激光检测和动态称重项目招标和工程实施完毕下半年较多，而公司为可能出现的市场机会已经增加了市场和研发的资源配置，有可能出现上半年净利润为负的情况。
300552.SZ,20190410,20190331,续亏,-16.4582,14.1887,-1900.0,-1400.0,预计净利润-1900~-1400万,1、公司预计2019年第一季度收入较去年同期增长超过50%，其中ETC业务收入增幅较大，预计达到一倍左右；动态称重业务和激光检测业务收入都较去年同期稳步增长。2、报告期内，由于公司为满足2019年业务增长需求，增加了销售团队和市场开拓的投入，销售费用预计较去年同期增加；3、报告期内，公司收到的软件退税较去年滞后，金额较去年同期大幅下降，影响了净利润；4、预计公司2019年第一季度非经常性损益金额约为10万元，对公司利润无重大影响。
300552.SZ,20190131,20181231,预减,-100.0,-73.62,0.0,1000.0,预计净利润0-1000万,1、报告期内，公司整体营业收入较去年同期增长：其中，动态称重业务整体收入保持稳定；ETC业务整体销售收入增长幅度超过30%，其中ETC车载单元销售总额上升，同时由于全国高速公路撤销省界收费站开始建设实施，公司的复合通行卡销售收入快速增长，带动ETC业务增长；由于全国交通流量调查系统建设进度比公司预期有一些延后，激光产品营业收入低于年初预期。由于整体收入中的产品结构变化，对整体毛利率造成一定的影响。2、报告期公司费用持续加大：公司持续保持对智能网联和激光雷达的研发投入力度，导致研发费用增加；另外公司全年租赁费用较前一年增加，以上因素影响了净利润。3、预计公司2018年度非经常性损益金额约为700万元左右。
300552.SZ,20181013,20180930,首亏,-264.53,-223.39,-2000.0,-1500.0,预计净利润-2000~-1500万,1、报告期内，公司整体营业收入较去年同期有所增长。公司持续加大智能网联方向以及其它新产品的研发投入，导致研发费用继续增加；同时，计提股权激励成本导致管理费用增加；另外租赁费用增加影响净利润的实现。今年项目订单执行在下半年较多，第三季度公司收入和净利润较去年同期增加。2．预计公司2018年前三季度非经常性损益金额约为600万元。
300552.SZ,20180825,20180930,首亏,-264.53,-223.4,-2000.0,-1500.0,预计净利润-2000~-1500万,因为公司加大研发投入，同时计提股权激励费用，导致费用较去年同期增长，在收入规模与去年同期基本持平的情况下预计1-9月净利润为负。
300552.SZ,20180714,20180630,首亏,-509.713,-441.4275,-3000.0,-2500.0,预计净利润-3000~-2500万,"（1）公司整体营业收入较去年同期基本持平。其中，动态称重业务较去年同期基本持平；ETC电子标签销售额较去年同期实现增长，但ETC路侧单元与激光检测产品由于上半年订单较少，收入较去年下降；2017年设立的控股子公司北京万集信息工程科技有限公司获得了系统集成类项目收入。（2）由于ETC路侧单元和激光检测产品毛利率较高，其在总体收入中占比下降导致整体毛利率下降。（3）公司持续加大智能网联方向以及其它新产品的研发投入，扩大了研发团队，进行更加密集的道路测试，导致研发费用继续增加；同时，计提股权激励成本导致管理费用增加；另外公司为长期发展，搬入新办公大楼，租赁费用增加影响净利润。综合以上因素，预计公司2018年上半年实现归属于上市公司股东的净利润为-2,500万元~-3,000万元。2、预计公司2018年半年度非经常性损益金额约为100万元。"
300552.SZ,20180427,20180630,首亏,,,,,首亏,由于销售和管理费用增加，因此预计2018年1-6月净利润可能为负。费用增加情况如下：1、公司加大了在车载激光雷达、V2X、智能OBU、激光检测和汽车电子标识等领域的研发投入，预计研发费用较去年同期增加，导致管理费用增加；2、上半年计提股权激励费用，以及租赁办公场所费用增加，导致销售和管理费用较上年同期增加。
300552.SZ,20180410,20180331,首亏,-4295.8324,-3191.666,-1900.0,-1400.0,预计净利润-1900~-1400万,1、公司业务保持稳定，预计一季度收入较去年同期小幅增长。2、一季度春节假期较长，施工并完工的项目相对较少；同时市场整体招标的数量和金额较小，因此第一季度的营业收入在全年中占比最少。3、报告期内，研发费用和计提的股权激励费用增加，使得一季度管理费用较去年同期大幅增加，给公司整体业绩带来压力。4、预计公司2018年第一季度非经常性损益金额约为35万元，对公司利润无重大影响。
300552.SZ,20180127,20171231,预减,-60.0,-40.0,2774.0,4161.0,预计净利润2774-4161万,1、报告期内，公司经营稳定，动态称重业务和激光业务较2016年有较大幅度增长，但ETC行业放缓影响了ETC业务收入，整体收入保持稳定。公司在激光传感器、V2X、电子车牌等新产品上加大研发与测试投入，引入了高素质的研发团队，同时与国内一流研究院所合作开发前沿光电技术，因此，管理费用中研发费用大幅增加，导致公司利润下滑。预计2017年度实现归属于上市公司股东的净利润较上年同期下降40%~60%。2．预计公司2017年度非经常性损益金额约为300万元左右。
300552.SZ,20171014,20170930,预减,-90.0,-60.02,560.0,2238.0,预计净利润560-2238万,1、公司预计2017年1-9月净利润较上年同期下降。2017年，公司签订ETC电子标签订单较去年下降，加之公司增加了销售费用，并且大幅提高了新产品的研发投入，导致2017年1-9月净利润较去年同期下降。2．预计公司2017年前三季度非经常性损益金额约为80万元，对公司利润无重大影响。
300552.SZ,20170819,20170930,预减,-90.0,-60.0,560.0,2239.0,预计净利润560-2239万,公司预计2017年1-9月净利润较上年同期下降。2016年，ETC产品占整体业务比重较大，且订单多集中在上半年，因此2016年前三季度的业绩在全年业绩中比重较高。2017年，一方面由于公司产品招标时间较去年有所延后；另一方面，ETC产品占整体比重有所下降，而动态称重产品占比较高，其施工和确认收入时间较ETC长，因此公司预计2017年第四季度业绩在全年业绩中占比较高。加之公司今年以来在销售费用和研发投入的增长，预计2017年1-9月净利润较去年同期下降。
300552.SZ,20170714,20170630,预减,-90.0,-70.0,350.0,1049.0,预计净利润350-1049万,1、由于上半年招标项目较上年同期下降，上半年执行完毕的合同有所减少导致收入较去年同期下降；同时公司继续加大研发投入，研发费用较去年同期增长，从而导致公司2017年上半年实现归属于上市公司股东的净利润较上年同期下降70%至90%。2．预计公司2017年半年度非经常性损益金额约为70万元，对公司利润无重大影响。
300552.SZ,20170426,20171231,预减,,,,,预减,
300552.SZ,20170426,20170630,预减,,,,,预减,
300552.SZ,20170325,20170331,不确定,-117.23,-95.58,-390.0,100.0,预计净利润-390-100万,
300552.SZ,20170124,20161231,略增,1.08,10.94,6463.0,7094.0,预计净利润6463-7094万,
