ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
300310.SZ,20190410,20190331,预减,-76.47,-60.79,1200.0,2000.0,预计净利润1200-2000万,报告期内，业绩变动主要有以下几个方面的原因：1、母公司主营业务收入增长平稳，成本管控效果初现，营业利润略有上升。2、子公司北京天河鸿城电子有限责任公司因本报告期主要客户仅有少量订单，且基站天线设备销售业务暂未能扭转下滑态势，对集团利润贡献较去年同期减少。3、子公司深圳市倍泰健康测量分析技术有限公司（以下简称“倍泰健康”）因行业竞争激烈，导致主要产品毛利率下降。且因原董事长及原总经理前期违规经营使本报告期的营业外支出增多，导致倍泰健康本报告期亏损。另外，公司预计本季度非经常性损益约为610万元。主要是倍泰健康预计未能完成2018年度对赌业绩，按协议预计可获得业绩承诺方补偿的股份，该部分股份在本报告期所确认的公允价值变动收益。
300310.SZ,20190131,20181231,首亏,-955.718,-953.5565,-197950.0,-197450.0,预计净利润-197950~-197450万,"报告期内，公司经营业绩与2017年同期相比下降，主要有以下几个原因：（一）计提大额商誉减值（二）计提资产减值损失（三）未决诉讼及违规担保（四）限制性股票加速摊销（五）经营业绩下滑1、通信网络服务业务受行业环境及服务区域调整等因素影响，通信网络服务价格逐步下降、部分合同转化率未达预期，面对新的竞争环境，公司为保持服务质量不下降需加大资源配置，成本刚性投入较大，导致公司综合毛利率明显下降，对公司经营业绩产生较大影响，个别省份出现较大亏损。2、通信设备销售业务市场竞争激烈，新增订单明显减少，导致销售收入大幅下降，营业利润明显下滑。3、健康测量分析及医疗器械销售业务受子公司倍泰健康原董事长方炎林及原总经理李询相关事件以及人工成本、材料成本上涨因素的影响，营业利润出现亏损，未能完成2018年对赌业绩。公司预计2018年年度非经常性损益约为5,100万元。公司于2017年以10亿元对价收购倍泰健康100%的股权，并签订了对赌协议，根据《资产购买协议》规定并结合目前倍泰健康的业绩情况，初步计算出业绩补偿承诺方应补偿公司10亿元。根据《企业会计准则第22号-金融工具确认和计量》，或有对价是以非固定数量的自身权益工具或现金进行结算，公司应确认一项金融资产，划分为以公允价值计量且其变动计入当期损益的金融资产，初步计算影响损益金额约为4,800万元。"
300310.SZ,20181026,20181231,首亏,,,,,首亏,1、计提大额商誉减值2、单项计提坏账准备3、限制性股票加速摊销4、未决诉讼及违规担保5、其他事项倍泰健康受原董事长方炎林及原总经理李询相关事件的影响，新管理团队加入后正在逐步梳理业务中，同时受人工成本和材料成本上涨因素影响，预计不能完成2018年对赌业绩。
300310.SZ,20181013,20180930,首亏,-456.9887,-453.8736,-57300.0,-56800.0,预计净利润-57300~-56800万,"1、限制性股票摊销成本2018年9月13日公司召开了2018年第一次临时股东大会，审议通过了《关于终止实施2017年限制性股票激励计划及回购注销已授予的限制性股票的议案》。根据《企业会计准则》的相关规定,本次终止实施激励计划后对于已计提的股份支付费用不予转回，对于原本应在剩余等待期内确认的股份支付费用在2018年加速提取，对于与激励对象离职相关的股份支付费用不予计提。综上所述，公司因本次终止实施激励计划需在2018年共计提2,011.72万元股份支付费用，其中2018年上半年已计提731.16万元，第三季度计提1,280.56万元。2、单项计提坏账准备三季度内，公司了解到全资子公司深圳市倍泰健康测量分析技术有限公司（以下简称“倍泰健康”）的客户北京远程视界科技集团有限公司（以下简称“远程视界”）存在持续经营问题。倍泰健康已加大对其应收款项的追讨力度,但远程视界尚未做出回应，公司在全国法院被执行人信息查询平台了解到远程视界涉嫌多起案件，已被相关地区人民法院执行。结合对该客户目前的运营情况和偿债能力的评估，为了更加真实、准确的反映公司资产和财务状况，根据《企业会计准则》及会计政策的相关规定，本着谨慎性原则，倍泰健康对远程视界的应收款项进行单项计提坏账准备约8,100万元。3、其他事项倍泰健康受原董事长方炎林及原总经理李询相关事件的影响，新管理团队加入后正在逐步梳理业务中，同时受人工成本和材料成本上涨因素影响，三季度经营利润未达预期。"
300310.SZ,20180829,20180930,首亏,-390.26,-387.15,-46590.0,-46090.0,预计净利润-46590~-46090万,因倍泰健康董事长方炎林、总经理李询涉嫌犯罪，无法参与经营，结合倍泰健康实际经营环境与收购时有较大差异，基于谨慎性原则，公司计提了商誉减值。
300310.SZ,20180714,20180630,首亏,-554.5557,-549.72,-47000.0,-46500.0,预计净利润-47000~-46500万,"报告期内，公司经营业绩与2017年同期相比下降，主要原因是：公司合并资产负债表中,因收购全资子公司深圳市倍泰健康测量分析技术有限公司（以下简称“倍泰健康”）形成的大额商誉，因倍泰健康董事长方炎林、总经理李询涉嫌犯罪，无法参与经营；现倍泰健康实际经营环境与收购时有较大差异，虽然公司已对倍泰健康各项工作进行了适当调整，并派出了专业的管理团队，但公司预计未来完成业绩承诺仍有一定的不确定性，基于谨慎性原则，公司进行了商誉减值测试。初步预计计提的商誉减值金额约50,000万元至55,000万元，商誉计提减值的最终数据以公司2018年半年度报告披露的数据为准。另外，公司预计2018年半年度非经常性损益约为486万元。"
300310.SZ,20180410,20180331,续盈,-7.73,20.98,4500.0,5900.0,预计净利润4500-5900万,报告期内，公司围绕发展战略规划开展各项业务，本季度业绩与去年同期基本持平。另外，公司预计本季度非经常性损益约为127万元。.
300310.SZ,20180124,20171231,预增,23.0,50.52,21000.0,25700.0,预计净利润21000-25700万,报告期内，公司完成对深圳市倍泰健康测量分析技术有限公司的并购，纳入合并后对公司业绩带来较好贡献。另外，公司预计2017年非经常性损益约为554万元，对净利润的影响较小。
300310.SZ,20171014,20170930,略增,16.2,24.72,15840.0,17000.0,预计净利润15840-17000万,报告期内，公司完成对深圳市倍泰健康测量分析技术有限公司的并购，纳入合并后对公司业绩带来较好贡献。另外，公司预计前三季度非经常性损益约为492万元。
300310.SZ,20170714,20170630,略增,6.17,35.66,9000.0,11500.0,预计净利润9000-11500万,报告期内，公司完成对深圳市倍泰健康测量分析技术有限公司的并购，纳入合并后对公司业绩带来一定贡献。另外，公司预计2017年半年度非经常性损益约为330万元。
300310.SZ,20170315,20170331,略增,10.33,30.16,4450.0,5250.0,预计净利润4450-5250万,
300310.SZ,20170121,20161231,预增,163.64,192.4,16500.0,18300.0,预计净利润16500-18300万,
300310.SZ,20161015,20160930,预增,168.48,196.74,13300.0,14700.0,预计净利润13300-14700万,
300310.SZ,20160715,20160630,预增,150.16,178.3,8000.0,8900.0,预计净利润8000-8900万,
300310.SZ,20160409,20160331,预增,114.5,143.48,3700.0,4200.0,预计净利润3700-4200万,
300310.SZ,20160116,20151231,预增,22.06,51.52,5800.0,7200.0,预计净利润5800-7200万,
300310.SZ,20151014,20150930,预增,33.38,56.57,4600.0,5400.0,预计净利润4600-5400万,
300310.SZ,20150715,20150630,略增,12.73,36.88,2800.0,3400.0,预计净利润2800-3400万,
300310.SZ,20150326,20150331,略增,7.56,34.45,1600.0,2000.0,预计净利润1600-2000万,
300310.SZ,20150131,20141231,略增,14.19,29.76,4400.0,5000.0,预计净利润4400-5000万,
300310.SZ,20141015,20140930,略增,12.85,26.96,3200.0,3600.0,预计净利润3200-3600万,
300310.SZ,20140715,20140630,略增,1.7,20.19,2200.0,2600.0,预计净利润2200-2600万,
300310.SZ,20140328,20140331,续盈,-10.06,17.61,1300.0,1700.0,预计净利润1300-1700万,
300310.SZ,20140125,20131231,预减,-50.27,-40.32,3500.0,4200.0,预计净利润3500-4200万,
300310.SZ,20131015,20130930,预减,-51.78,-42.14,2500.0,3000.0,预计净利润2500-3000万,
300310.SZ,20130713,20130630,略减,-39.76,-15.66,2000.0,2800.0,预计净利润2000-2800万,
300310.SZ,20130322,20130331,略减,-45.81,-33.3,1300.0,1600.0,预计净利润1300-1600万,
300310.SZ,20130122,20121231,略增,5.62,21.15,6800.0,7800.0,预计净利润6800-7800万,
300310.SZ,20121013,20120930,略增,7.94,23.68,4800.0,5500.0,"净利润约4,800万元~5,500万元,增长794%~2368%",
300310.SZ,20120620,20120630,略增,11.47,32.38,3200.0,3800.0,"净利润约3,200万元~3,800万元,增长1147%~3238%",
