ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
002373.SZ,20150822,20150930,略增,29.14,48.51,20000.0,23000.0,预计净利润20000-23000万,
002373.SZ,20150428,20150630,略增,10.0,40.0,9506.0,12099.0,预计净利润9506-12099万,
002373.SZ,20150331,20150331,略增,15.0,25.0,4483.0,4873.0,预计净利润4483-4873万,
002373.SZ,20141029,20141231,略增,20.65,28.19,24000.0,25500.0,预计净利润24000-25500万,
002373.SZ,20140828,20140930,略增,24.0,34.0,15000.0,16000.0,预计净利润15000-16000万,
002373.SZ,20140715,20140630,略增,23.99,38.29,7800.0,8700.0,预计净利润7800-8700万,
002373.SZ,20140428,20140630,略增,60.0443,76.0266,-2500.0,-1500.0,预计净利润-2500~-1500万,本次业绩亏损幅度减少的主要原因是：一方面，公司集中资源专注于竞争性强的项目，整体毛利有所上升；另一方面，公司人员结构性调整取得阶段成果，管理成本有所下降。
002373.SZ,20140329,20140331,续亏,58.3035,86.1012,-1500.0,-500.0,预计净利润-1500~-500万,
002373.SZ,20131029,20131231,续亏,-150.0955,-133.4225,-15000.0,-14000.0,预计净利润-15000~-14000万,
002373.SZ,20131015,20130930,续亏,-73.6929,-59.7975,-12500.0,-11500.0,预计净利润-12500~-11500万,
002373.SZ,20130810,20130930,续亏,-11.1634,2.732,-8000.0,-7000.0,预计净利润-8000~-7000万,由于新市场拓展未能如期取得预期效果，公司经营情况未能得到改善，毛利率较上年同期有所下降。
002373.SZ,20130715,20130630,续亏,-51.1211,-27.8717,-6500.0,-5500.0,预计净利润-6500~-5500万,
002373.SZ,20130425,20130630,续亏,7.0024,30.2518,-4000.0,-3000.0,预计净利润-4000~-3000万,本次业绩亏损幅度较上年同期有所减少主要原因是：一方面，新市场拓展取得一定成效；另一方面，公司加大成本控制并取得成效。
002373.SZ,20130329,20130331,续亏,-88.8857,-46.9111,-4500.0,-3500.0,预计净利润-4500~-3500万,
002373.SZ,20130130,20121231,首亏,-668.9138,-587.6404,-7000.0,-6000.0,预计净利润-7000~-6000万,
002373.SZ,20121027,20121231,首亏,-831.4606,-750.1872,-9000.0,-8000.0,预计净利润-9000~-8000万,由于受宏观经济和市场环境的影响，公司主要客户投资进度不断放缓、工程建设周期延长，导致公司收入规模下降、收入确认滞后、利润率下降。
002373.SZ,20120825,20120930,续亏,-52.2308,-31.9333,-7500.0,-6500.0,净利润约-7500万元~-6500万元,
002373.SZ,20120709,20120630,续亏,-67.651,-49.0231,-4500.0,-4000.0,"净利润约-4500万元~-4,000万元",
002373.SZ,20120330,20120331,续亏,-39.723,16.1662,-2500.0,-1500.0,净利润约-2500万元~-1500万元,
002373.SZ,20111028,20111231,略减,-50.0,-30.0,,,下降30%~50%,
002373.SZ,20110825,20110930,续亏,-208.446,-177.6014,-5000.0,-4500.0,"净利润约-5,000万元~-4,500万元",
002373.SZ,20110428,20110630,续亏,-344.7436,-196.4957,-3000.0,-2000.0,净利润约-3000万元~-2000万元,
002373.SZ,20101021,20101231,略减,-50.0,-33.0,,,下降3300%~5000%,
002373.SZ,20100828,20100930,首亏,,,-2000.0,-1500.0,亏损1500万元~2000万元,
002373.SZ,20100714,20100630,首亏,-162.0668,-142.4667,-950.0,-650.0,亏损650万元~950万元,
