ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
002869.SZ,20210410,20210331,首亏,-107.33,-100.0,-800.0,0.0,预计净利润-800-0万,"1,国家取消高速公路省界收费站政策的刺激效应逐渐消退,报告期内,高速公路ETC业务实现的收入同比减少,而城市智慧停车,汽车电子标识,车路协同等业务实现收入占比较小,导致公司实现的整体营收同比减少;2,由于市场竞争加剧,报告期内,OBU毛利率下降导致公司的综合毛利率同比下降;3,公司的城市智慧停车,汽车电子标识,车路协同等业务在研发等方面仍处于持续投入阶段,报告期内,公司的研发费用仍维持在较大的规模;4,报告期内,公司取得的政府补助同比减少.2021年,高速公路ETC行业发展回归常态,由于行业特点,客户上半年确定全年的规划,预算,并对项目进行建设规划和招投标工作,因而公司的产品销售,收入确认存在一定的季节性特征,一季度占比相对较小."
002869.SZ,20210126,20201231,略减,-34.21,-25.9,57580.0,64860.0,预计净利润57580-64860万,受国家取消高速公路省界收费站的政策刺激，2019年第四季度公司业绩出现超常规增长，导致2019年全年业绩同比大规模增长，2020年后高速公路ETC行业发展逐渐进入常态，2020年第四季度高速公路ETC业务贡献的业绩同比减少。此外，受新冠肺炎疫情等外部不利因素影响，公司城市ETC、V2X等新业务的市场需求释放有所滞后。上述因素共同导致2020年归属于上市公司股东的净利润同比减少。
002869.SZ,20201014,20200930,略增,24.99,34.19,48480.0,52050.0,预计净利润48480-52050万,"公司预计归属于上市公司股东的净利润变动主要原因为:(1)前三季度,受国家高速公路ETC行业政策的持续影响,路侧天线ETC设备的营业收入同比增加,总体毛利率上升,导致归属于上市公司股东的净利润同比增加;(2)前三季度,公司收到的政府补助同比大幅增加,增厚利润."
002869.SZ,20200708,20200630,预增,680.76,762.25,35160.0,38830.0,预计净利润35160-38830万,"公司预计归属于上市公司股东的净利润变动主要原因为:(1)报告期内,公司高速公路ETC设备营业收入同比增加,导致归属于上市公司股东的净利润同比增加;(2)报告期内,公司收到的政府补助同比大幅增加,增厚利润."
002869.SZ,20200414,20200331,预增,1025.88,1180.18,10580.0,12030.0,预计净利润10580-12030万,"1,报告期内,公司高速公路ETC设备营业收入同比增加,导致归属于上市公司股东的净利润同比增加;2,报告期内,公司收到的政府补助同比大幅增加,增厚利润."
002869.SZ,20200120,20191231,预增,3601.77,4252.61,80140.0,94230.0,预计净利润80140-94230万,公司预计归属于上市公司股东的净利润变动主要原因为：随着国家大力推进取消全国高速公路省界收费站工程建设，以及推动ETC电子标签的普及应用，路侧天线和电子标签等ETC相关设备市场需求较上年同期大幅增长，公司ETC相关产品销售量同比大幅增加，导致公司全年营业收入同比大幅增加，归属于上市公司股东的净利润同比大幅增长。
002869.SZ,20191014,20190930,扭亏,14259.8311,16623.1869,34870.0,40690.0,预计净利润34870-40690万,公司预计归属于上市公司股东的净利润变动主要原因为：国家大力推动高速公路ETC的普及应用，ETC相关设备市场需求旺盛，公司获取的销售订单成倍增长，导致前三季度营业收入和销售毛利均同比大幅上升，业绩呈现爆发式增长。
002869.SZ,20190712,20190630,扭亏,1185.3063,1340.35,4200.0,4800.0,预计净利润4200-4800万,公司预计归属于上市公司股东的净利润变动主要原因为：受益于2019年5月21日交通运输部办公厅印发的《关于大力推动高速公路ETC发展应用工作的通知》政策影响，公司获得的销售订单突增，导致二季度确认的营业收入和销售毛利均较前次预计数较大幅度增加，最终导致净利润增加。
002869.SZ,20190426,20190630,扭亏,306.7237,435.926,800.0,1300.0,预计净利润800-1300万,1、报告期内，公司总体经营情况保持稳定。受益于国家推动取消高速公路省界收费站和高速公路ETC车道改造政策影响，公司路侧设备销量增长，销售毛利同比增加。2、公司募集资金理财产品在本报告期内到期金额较去年同期相比增加，由此产生的投资收益同比增加。3、报告期内，政府补助较去年同期相比增加，影响利润。
002869.SZ,20190328,20190331,略增,25.0,45.0,865.0,1003.0,预计净利润865-1003万,1、报告期内，公司总体经营情况保持稳定。受益于全国实施高速公路撤销省界收费站试点工作和ETC车道改造政策影响，公司路侧设备销量增长，导致公司产品综合毛利率上升，销售毛利同比增加；2、公司募集资金理财产品在本报告期内到期金额同比增加，由此产生的投资收益同比上升。
002869.SZ,20181022,20181231,预减,-88.82,-66.45,1000.0,3000.0,预计净利润1000-3000万,1、报告期内ETC行业的原有业务增长放缓市场竞争加剧产品价格降幅较大该等业务贡献的利润大幅下跌；但随着路径识别业务需求增加预计会对公司带来正的利润贡献。2、报告期内公司各项新业务预计仍难以对整体营收和利润带来显著贡献而各项投入仍将持续。3、报告期内公司品牌建设、人才引进和扩充办公场地的投入仍在加大对利润影响较大。4、报告期内政府补助同比大幅减少影响利润。
002869.SZ,20180727,20180930,首亏,-117.4734,-100.0,-1000.0,0.0,预计净利润-1000-0万,1、报告期内ETC行业放缓同比订单减少同时市场竞争加剧产品价格降幅较大而产品成本降幅较小预计报告期ETC业务贡献的收入和毛利都大幅下跌。 2、报告期内公司各项新业务预计仍难以对整体营收和利润带来显著贡献而各项投入仍将持续。 3、报告期内公司品牌建设、人才引进和扩充办公场地的投入仍在加大对利润影响较大。 4、报告期内政府补助同比大幅减少影响利润。
002869.SZ,20180425,20180630,首亏,-128.4033,-100.0,-1600.0,0.0,预计净利润-1600-0万,1、一方面，新一代国家交通控制网、智慧公路、多义性路径识别系统、汽车电子标识等新一轮政策和标准在2017年下半年至2018年初集中出台，由于出台时间不久，对市场的刺激效应尚未在2018年上半年体现；另一方面，由于行业特点，上半年业主招标项目数量较少，新增订单减少；同时市场竞争加剧，ETC产品价格大幅下跌。鉴于前述原因，预计报告期收入和毛利都将大幅下跌，预计将出现亏损。 2、报告期内，公司的城市智慧停车、汽车电子标识、车路协同等业务在研发、营销等方面仍处于持续投入阶段，尚未形成大规模应用，暂未对营收和利润带来贡献，给公司整体业绩造成压力。  3、报告期内，为进一步促进公司业务发展，公司加大了在品牌建设的投入，新总部租赁的办公场地面积较大，导致运营费用增加，影响利润。  4、报告期内，政府补助较去年同期相比大幅减少，影响利润。
002869.SZ,20180319,20180331,预减,-95.0,-70.0,213.0,1278.0,预计净利润213-1278万,1、由于行业特点，第一季度业主招标项目数量较少，新增订单减少；同时市场竞争加剧，产品价格大幅下跌，预计将导致报告期毛利的大幅下跌，利润大幅下降。2、报告期内，公司的城市智慧停车、汽车电子标识、车路协同等业务在研发、营销等方面仍处于持续投入阶段，暂未对营收和利润带来贡献，给公司整体业绩造成压力。3、报告期内，为进一步促进公司业务发展，公司加大了在品牌建设、海外市场拓展的投入，导致运营费用增加，影响利润。4、报告期内，政府补助较去年同期相比大幅减少，影响利润。
002869.SZ,20171025,20171231,略减,-40.0,0.0,7299.0,12164.0,预计净利润7299-12164万,报告期ETC业务市场竞争加剧售价下跌对公司业绩构成压力；新业务处于培育期仍需持续投入尚未形成新的业绩增长点。
002869.SZ,20170824,20170930,略减,-25.0,-5.0,4324.0,5478.0,预计净利润4324-5478万,ETC市场需求回落竞争加剧。
