ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
002383.SZ,20230715,20230630,预减,-53.05,-29.58,1000.0,1500.0,预计:净利润1000-1500,"1.公司围绕年度经营目标，聚焦主营业务发展，整体发展态势良好。但是，由于海外子公司不再纳入合并报表范围及毛利率较低的项目集成类业务收入占比较高等原因，导致公司整体毛利降低、净利润减少。2．2023年上半年，公司的利息收入同比下降约2,600万元，导致非经常性损益减少，扣非净利润同比增长。"
002383.SZ,20230131,20221231,续亏,-191.25,-94.17,-27000.0,-18000.0,预计:净利润-27000--18000,"1.因海外控股子公司不再纳入合并范围（详情参见2022年9月27日刊登于为《中国证券报》、《证券时报》及巨潮资讯网（www.cninfo.com.cn）的《关于控股子公司不再纳入公司合并报表范围的公告》），公司2022年度业绩受到一定影响。上述海外子公司正在处置过程中，相关损益预计将计入2023年度。2.虽然公司努力提高经营管理效率，克服新冠疫情的负面影响，但是部分子公司的项目因疫情导致验收进度推迟，对公司年度经营目标的实现造成一定影响。3.2022年公司在智慧农业、形变监测等领域实现一定增长，同时进一步增加核心技术研发的投入，投入资源推动团队及业务融合再造，加大市场开发力度，为公司未来发展奠定基础。4.根据《企业会计准则第8号-资产减值》及相关会计政策规定，公司拟对前期并购子公司形成的商誉计提减值准备，对前期投资形成的长期股权投资计提减值准备。预计商誉和长期股权投资计提减值准备后，占公司总资产比例降至10%左右。5.相较于2021年出售全资子公司郑州航空港区兴派科技有限公司实现投资收益61,958.60万元的非经常性损益影响，2022年公司非经常性损益对利润的影响较小。"
002383.SZ,20230131,20221231,续亏,-191.25,-94.17,-27000.0,-18000.0,预计净利润-27000~-18000万,"1.因海外控股子公司不再纳入合并范围（详情参见2022年9月27日刊登于为《中国证券报》、《证券时报》及巨潮资讯网（www.cninfo.com.cn）的《关于控股子公司不再纳入公司合并报表范围的公告》），公司2022年度业绩受到一定影响。上述海外子公司正在处置过程中，相关损益预计将计入2023年度。2.虽然公司努力提高经营管理效率，克服新冠疫情的负面影响，但是部分子公司的项目因疫情导致验收进度推迟，对公司年度经营目标的实现造成一定影响。3.2022年公司在智慧农业、形变监测等领域实现一定增长，同时进一步增加核心技术研发的投入，投入资源推动团队及业务融合再造，加大市场开发力度，为公司未来发展奠定基础。4.根据《企业会计准则第8号-资产减值》及相关会计政策规定，公司拟对前期并购子公司形成的商誉计提减值准备，对前期投资形成的长期股权投资计提减值准备。预计商誉和长期股权投资计提减值准备后，占公司总资产比例降至10%左右。5.相较于2021年出售全资子公司郑州航空港区兴派科技有限公司实现投资收益61,958.60万元的非经常性损益影响，2022年公司非经常性损益对利润的影响较小。"
002383.SZ,20220714,20220630,扭亏,112.5145,118.7717,1500.0,2250.0,预计:净利润1500-2250,1、报告期内，公司围绕年度经营目标，聚焦主营业务发展，努力克服新冠疫情的负面影响，提升经营管理效率，有序开展各项经营工作。2、得益于公司降本增效及盘活资产的多番举措，期间费用较去年同期下降。
002383.SZ,20220714,20220630,扭亏,112.5145,118.7717,1500.0,2250.0,预计净利润1500-2250万,1、报告期内，公司围绕年度经营目标，聚焦主营业务发展，努力克服新冠疫情的负面影响，提升经营管理效率，有序开展各项经营工作。2、得益于公司降本增效及盘活资产的多番举措，期间费用较去年同期下降。
002383.SZ,20220331,20211231,续亏,91.32,92.23,-9500.0,-8500.0,预计:净利润-9500--8500,1.随着审计工作的推进，结合业务实际情况及对未来业绩的预期，经过资产评估师初步测算，公司对商誉、长期股权投资、无形资产、存货补提了资产减值准备，较前次预告有所增加；2.部分子公司的项目，客户因疫情影响未按期出具验收报告导致收入延迟确认，较前次预告收入确认有所减少。
002383.SZ,20220331,20211231,续亏,91.32,92.23,-9500.0,-8500.0,预计净利润-9500~-8500万,1.随着审计工作的推进，结合业务实际情况及对未来业绩的预期，经过资产评估师初步测算，公司对商誉、长期股权投资、无形资产、存货补提了资产减值准备，较前次预告有所增加；2.部分子公司的项目，客户因疫情影响未按期出具验收报告导致收入延迟确认，较前次预告收入确认有所减少。
002383.SZ,20220129,20211231,扭亏,102.2852,103.4278,2500.0,3750.0,预计:净利润2500-3750,"1、参股公司北斗导航科技有限公司所从事的通导一体化业务，在报告期内出现了客户付款逾期和供应商供货逾期的集中违约行为，相关应收账款和预付货款存在无法收回、存货无法足额变现的风险。针对上述经营风险，公司结合通导一体化业务实际情况和相关诉讼进展，基于谨慎性的原则，报告期内对此长期股权投资计提资产减值准备8000万元，根据北斗导航自身报表资产损失情况计提投资损失29,986.34万元，合计影响净利润-37,986.34万元。2、全资子公司郑州航空港区兴派科技有限公司的股权转让实现投资收益61,473.59万元，属于非经常性损益。"
002383.SZ,20211015,20210930,续亏,-8.0,28.0,-24000.0,-16000.0,预计:净利润-24000--16000,1、报告期内，公司因高精度业务收入增加，导致营业收入较上年同期增长。2、报告期内，公司财务费用较上年同期下降。3、报告期内，公司投资收益较上年同期下降。
002383.SZ,20211015,20210930,续亏,-8.0,28.0,-24000.0,-16000.0,预计净利润-24000~-16000万,1、报告期内，公司因高精度业务收入增加，导致营业收入较上年同期增长。2、报告期内，公司财务费用较上年同期下降。3、报告期内，公司投资收益较上年同期下降。
002383.SZ,20210715,20210630,续亏,49.15,64.4,-10000.0,-7000.0,预计:净利润-10000--7000,1、报告期内，公司因北斗高精度业务板块收入增加，导致营业收入较上年同期增长约31%。2、报告期内，公司因融资规模减小，导致财务费用较上年同期下降约29%。3、报告期内，公司销售费用、管理费用、研发费用较上年同期增加约25%。
002383.SZ,20210415,20210331,续亏,3.56,27.67,-12000.0,-9000.0,预计:净利润-12000--9000,1、报告期内，公司因合并范围变化及海外收入增加，导致营业收入较上年同期增长约51%；扣除合并范围变化，营业收入较上年同期增长约30%。2、报告期内，公司财务费用较上年同期下降。3、报告期内，公司收入结构变化，导致毛利率较上年同期下降。4、报告期内，公司销售费用、管理费用、研发费用较上年同期增加。
002383.SZ,20210415,20210331,续亏,3.56,27.67,-12000.0,-9000.0,预计净利润-12000~-9000万,1、报告期内，公司因合并范围变化及海外收入增加，导致营业收入较上年同期增长约51%；扣除合并范围变化，营业收入较上年同期增长约30%。2、报告期内，公司财务费用较上年同期下降。3、报告期内，公司收入结构变化，导致毛利率较上年同期下降。4、报告期内，公司销售费用、管理费用、研发费用较上年同期增加。
002383.SZ,20210130,20201231,续亏,-41.4157,5.7228,-150000.0,-100000.0,预计净利润-150000~-100000万,"1,受新冠肺炎疫情影响,公司项目型业务的现场施工及验收受阻,收入确认存在一定的延迟.2,公司部分子公司经营情况未达预期,根据《企业会计准则第8号-资产减值》及相关会计政策规定,拟计提商誉减值准备20,000万元-35,000万元.3,受产品的技术迭代影响,公司库存商品价值存在较大幅度下降.公司根据《企业会计准则第8号-资产减值》及相关会计政策规定,拟计提存货跌价准备12,000万元-17,000万元.4,结合部分被投资公司的经营情况和未来发展预期,公司根据《企业会计准则第8号-资产减值》及相关会计政策规定,拟计提长期股权投资减值准备7,000万元-33,000万元.5,公司按照坏账计提政策拟计提信用减值损失18,000万元-24,000万元."
002383.SZ,20200828,20200930,续亏,-447.29,-345.94,-27000.0,-22000.0,预计净利润-27000~-22000万,收入预计与去年同期基本持平，项目型业务成本上升导致毛利率下降，融资规模增加导致财务费用上升，净利润较去年同期下降。
002383.SZ,20200430,20200630,续亏,-566.5309,-445.3435,-22000.0,-18000.0,预计净利润-22000~-18000万,1、因新冠肺炎疫情快速蔓延、国内外经济活动大幅放缓，目前尚未看到全面复苏迹象，公司预计2020年上半年业务开展及订单完成将受到较大影响；2、公司为增强核心竞争力、拓展新业务，仍努力保持对技术研发和市场渠道的投入力度；3、财务费用较去同期有较大幅度增加。
002383.SZ,20200415,20200331,续亏,-396.6142,-290.1968,-14000.0,-11000.0,预计净利润-14000~-11000万,"1,报告期内,因新型冠状病毒疫情影响,公司及行业上,下游企业复工复产时间延迟,导致销售收入减少.2,由于公司流动性紧张,融资成本大幅增加."
002383.SZ,20200131,20191231,首亏,-570.0767,-413.3845,-90000.0,-60000.0,预计净利润-90000~-60000万,1、公司结合评估师的初步估值和管理层的未来盈利预测，对商誉减值进一步测算，报告期内公司受流动性紧张影响，部分子公司业绩大幅下滑，商誉减值损失较前次业绩预告有较大幅度增加；2、公司根据年末存货盘点结果，对库龄较长的存货补充计提跌价准备，较前次业绩预告有所增加；3、公司根据应收账款实际账龄迁徙情况进行测算，补充计提了应收账款坏账准备，减值损失较前次业绩预告有所增加；4、公司在2019年内遭遇流动性困难，融资成本大幅上升，全年实际发生的财务费用较前次业绩预告有所增加；5、受流动性紧张影响，公司通导一体化业务在2019年度的订单执行进度慢于预期，导致该项业务营业收入较前次业绩预告有所减少。
002383.SZ,20191029,20191231,首亏,-256.6922,-204.4615,-30000.0,-20000.0,预计净利润-30000~-20000万,1、公司本年融资成本较高，预计年度财务费用增加90%；2、考虑到公司流动性和业务整合，中科雅图等子公司的商誉存在减值风险；3、近期公司正积极组织库龄较长的存货变现工作，可能导致处置损失。
002383.SZ,20190828,20190930,首亏,-119.0854,-107.6342,-5000.0,-2000.0,预计净利润-5000~-2000万,产品销售业务在3季度已基本恢复，但是项目型业务由于去年下半年开始承接规模下降，导致3季度可交付项目减少形成亏损，此外较高的财务费用也是导致持续亏损的原因之一。
002383.SZ,20190430,20190630,首亏,-124.9672,-112.4836,-4500.0,-2250.0,预计净利润-4500~-2250万,由于资金流动性，公司业务受到影响，预期订单无法执行。
002383.SZ,20190330,20190331,首亏,-211.57,-166.94,-6000.0,-3600.0,预计净利润-6000~-3600万,本期由于资金流动性，公司业务受到影响，预期订单无法执行。此外受银行贷款利率变动影响本期资金成本大幅增加。
002383.SZ,20190131,20181231,略增,3.34,24.0,25000.0,30000.0,预计净利润25000-30000万,1、公司通导一体化自组网业务在2018年度订单执行进度受到影响。因此，2018年度经营业绩低于前次预告。2、2018年公司继续强化核心技术竞争力，加大高精度芯片、高精度产品、时空大数据、自动驾驶技术研发项目投入，使得公司研发费用出现较大幅度增长。3、2018年公司业务持续发展，同时外部融资环境变化，资金成本大幅上升，使得公司财务费用出现较大幅度增长。
002383.SZ,20181026,20181231,略增,44.67,69.47,35000.0,41000.0,预计净利润35000-41000万,业绩变动的原因说明：项目订单的实施带来整体收入的增长。
002383.SZ,20181009,20180930,预增,251.09,265.13,25000.0,26000.0,预计净利润25000-26000万,报告期，公司通导一体化业务逐步实现和高精度业务快速增长。
002383.SZ,20180817,20180930,预增,194.91,237.04,21000.0,24000.0,预计净利润21000-24000万,通导一体化业务订单逐步实现和高精度业务快速增长。
002383.SZ,20180418,20180630,预增,198.27,247.99,15000.0,17500.0,预计净利润15000-17500万,高精度时空一体化合成指挥调度平台项目的进一步实施与通导一体化业务订单在本报告期的逐步实现。
002383.SZ,20180314,20180331,预增,887.58,927.08,5000.0,5200.0,预计净利润5000-5200万,1、军工订单在本报告期的逐步实现；2、通导一体化业务订单在本报告期的逐步实现与高精度时空一体化合成指挥调度平台项目的进一步实施。
002383.SZ,20171026,20171231,预增,159.2,200.67,25000.0,29000.0,预计净利润25000-29000万,业绩变动的原因说明：1、因合并范围的增加带来一定的收入和利润增长。2、项目订单的实施带来整体收入的增长。
002383.SZ,20171014,20170930,预增,515.25,559.2,7000.0,7500.0,预计净利润7000-7500万,报告期，公司正在实施的合同因客户原因，执行进度低于之前预期。
002383.SZ,20170808,20170930,预增,603.14,647.09,8000.0,8500.0,预计净利润8000-8500万,业绩变动的原因说明：1、因合并范围的变化导致收入和利润有一定增长;2、项目订单的落地带来整体收入的增长。
002383.SZ,20170711,20170630,预增,1342.14,1385.84,4950.0,5100.0,预计净利润4950-5100万,董事会认为公司业绩变动的主要原因在于：本年度业绩增长的主要原因一是2016年9月，公司完成发行股份购买资产导致合并范围发生变化，收入有所增加；二是公司公安业务特别是新疆地区业务的快速增加导致收入规模增加，净利润有所改善。
002383.SZ,20170421,20170630,预增,1065.36,1109.06,4000.0,4150.0,预计净利润4000-4150万,1、合并范围变化，收入有所增加；2、收入规模增加，净利润有所改善.
002383.SZ,20170323,20170331,扭亏,100.0,130.0445,0.0,500.0,预计净利润0-500万,
002383.SZ,20161028,20161231,预增,56.82,81.59,9500.0,11000.0,预计净利润9500-11000万,
002383.SZ,20160813,20160930,预增,10.41,60.09,1000.0,1450.0,预计净利润1000-1450万,
002383.SZ,20160715,20160630,预减,-51.6358,-1.9281,180.0,365.0,预计净利润180-365万,
002383.SZ,20160420,20160630,预减,34.345,303.0351,500.0,1500.0,预计净利润500-1500万,1、业务按目标开展，收入有所增加；2、收入规模增加，净利润有所改善。
002383.SZ,20160322,20160331,续亏,-52.3771,23.8114,-2000.0,-1000.0,预计净利润-2000~-1000万,
002383.SZ,20160129,20151231,预增,37.3007,62.2644,5500.0,6500.0,预计净利润5500-6500万,
002383.SZ,20151030,20151231,预增,-25.18,24.82,3000.0,5000.0,预计净利润3000-5000万,1、公司销售收入较上年同期有较大增加，经营利润有所增长；2、因合并范围的增加，带来一定的收入和利润增长。
002383.SZ,20150731,20150930,扭亏,122.9393,145.8785,1000.0,2000.0,预计净利润1000-2000万,
002383.SZ,20150715,20150630,扭亏,100.0,114.5848,0.0,500.0,预计净利润0-500万,
002383.SZ,20150428,20150630,扭亏,27.0762,56.2457,-2500.0,-1500.0,预计净利润-2500~-1500万,1、公司加强销售，收入有所增加。2、公司继续强化管理，控制成本，费用有所下降。
002383.SZ,20150331,20150331,续亏,-11.6681,32.9991,-2500.0,-1500.0,预计净利润-2500~-1500万,
002383.SZ,20141028,20141231,预增,226.49,389.73,3200.0,4800.0,预计净利润3200-4800万,
002383.SZ,20141015,20140930,续亏,-1.6525,20.937,-4500.0,-3500.0,预计净利润-4500~-3500万,
002383.SZ,20140828,20140930,续亏,20.937,43.5264,-3500.0,-2500.0,预计净利润-3500~-2500万,1、公司战略转型，业务订单周期性因素有所增强，造成收入确认有所延迟；2、公司为保持核心竞争力，投入研发较多，造成费用较大。
002383.SZ,20140715,20140630,续亏,-5.7266,24.481,-3500.0,-2500.0,预计净利润-3500~-2500万,
002383.SZ,20140426,20140630,续亏,24.481,54.6886,-2500.0,-1500.0,预计净利润-2500~-1500万,公司正在加强行业客户的拓展和专业终端产品的销售，但由于大客户业务存在项目周期，因而还未完全形成收入和利润增长.
002383.SZ,20140331,20140331,续亏,-34.2991,-5.5207,-2800.0,-2200.0,预计净利润-2800~-2200万,
002383.SZ,20131026,20131231,扭亏,100.0,118.1387,0.0,1000.0,预计净利润0-1000万,
002383.SZ,20131015,20130930,续亏,-62.6163,-26.4794,-4500.0,-3500.0,预计净利润-4500~-3500万,
002383.SZ,20130824,20130930,续亏,-44.5479,-8.4109,-4000.0,-3000.0,预计净利润-4000~-3000万,1、公司专业市场的行业应用项目尚在合同执行期，可能无法确认收入利润；2、公司投资的北斗导航与位置服务公司处于注册开办阶段，不能带来盈利；3、公司投资的海外研发公司，需要研发费用投入。
002383.SZ,20130715,20130630,续亏,-56.3119,-33.9816,-3500.0,-3000.0,预计净利润-3500~-3000万,
002383.SZ,20130424,20130630,续亏,10.6789,55.3395,-2000.0,-1000.0,预计净利润-2000~-1000万,无。
002383.SZ,20130419,20130331,续亏,-34.026,-10.7171,-2300.0,-1900.0,预计净利润-2300~-1900万,
002383.SZ,20130126,20121231,首亏,-234.8036,-212.3363,-6000.0,-5000.0,预计净利润-6000~-5000万,
002383.SZ,20121024,20121231,首亏,-189.8691,-167.4018,-4000.0,-3000.0,预计净利润-4000~-3000万,1.专业市场受整体政策影响，行业采购项目减少，从而导致公司在专业市场的销售收入下滑。2.大众市场竞争激烈，销售价格持续下降。3.位置服务业务尚属于投入阶段，暂时无法产生规模化盈利。
002383.SZ,20120829,20120930,首亏,-198.1109,-183.6828,-3400.0,-2900.0,净利润约-3400万元~-2900万元,
002383.SZ,20120710,20120630,首亏,-209.2871,-200.8804,-2600.0,-2400.0,净利润约-2600万元~-2400万元,
002383.SZ,20120331,20120331,首亏,-941.7552,-764.5436,-1900.0,-1500.0,净利润约-1900万元~-1500万元,
002383.SZ,20111027,20111231,续盈,-30.0,10.0,,,增减变动-30%~10%,
002383.SZ,20110827,20110930,续盈,-30.0,10.0,,,增减变动幅度为-30%~10%,
002383.SZ,20110429,20110630,略减,-40.0,0.0,,,下降0%~4000%,
002383.SZ,20110131,20101231,略减,-40.0,-30.0,5040.0,5580.0,"净利润约5040万元~5580万元,下降30%~40%",
002383.SZ,20100820,20100930,续盈,-25.0,25.0,,,增减变动-2500%~2500%,
002383.SZ,20100427,20100630,续盈,-30.0,30.0,,,增减变动幅度小于30%,
