ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
300627.SZ,20220406,20220331,略增,31.43,37.5,6500.0,6800.0,预计:净利润6500-6800,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期良好的增长，主要原因如下：（1）公司在各个行业应用的需求稳步上升，相关的装备及系统解决方案实现了良好的增长，如高精度接收机智能装备、实景三维装备及方案、海洋测绘装备等，尽管因上海疫情有部分订单交付受到影响，2022年第一季度公司营业收入仍实现了同比20%以上的增长。（2）公司持续加大研发投入，兼顾长期战略布局投入与短期市场产品策略，不断构筑和提升核心技术壁垒，提升智能装备及系统解决方案的综合竞争力，打造公司品牌影响力，辅助各行业市场份额快速提升。（3）公司坚持投入提高组织能力，向数字化转型，逐步提升管理的效率和效益。2、报告期内，因实施公司股权激励计划带来股份支付费用约1,000万，已经计入本报告期损益。3、预计2022年第一季度非经常性损益对当期净利润的影响约为1,600万元。"
300627.SZ,20220406,20220331,略增,31.43,37.5,6500.0,6800.0,预计净利润6500-6800万,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期良好的增长，主要原因如下：（1）公司在各个行业应用的需求稳步上升，相关的装备及系统解决方案实现了良好的增长，如高精度接收机智能装备、实景三维装备及方案、海洋测绘装备等，尽管因上海疫情有部分订单交付受到影响，2022年第一季度公司营业收入仍实现了同比20%以上的增长。（2）公司持续加大研发投入，兼顾长期战略布局投入与短期市场产品策略，不断构筑和提升核心技术壁垒，提升智能装备及系统解决方案的综合竞争力，打造公司品牌影响力，辅助各行业市场份额快速提升。（3）公司坚持投入提高组织能力，向数字化转型，逐步提升管理的效率和效益。2、报告期内，因实施公司股权激励计划带来股份支付费用约1,000万，已经计入本报告期损益。3、预计2022年第一季度非经常性损益对当期净利润的影响约为1,600万元。"
300627.SZ,20220111,20211231,预增,43.7,50.3,28300.0,29600.0,预计:净利润28300-29600,"1、报告期内，公司营业收入较去年同期增长约36%，同时，实现了归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长，主要原因是行业机会较多，市场需求旺盛，公司积极抓住机会，扩大市场份额和竞争优势。2021年，公司把握了地质灾害监测领域的市场机会，实现较大增长；在测量测绘、实景三维、无人船测绘等领域均实现了良好增长和竞争优势扩大。2、在乘用车自动驾驶领域，公司被指定为多家车企的高精度定位单元定点供应商，为公司未来经营业绩奠定良好基础。3、报告期内，公司持续加大研发投入，在算法、芯片、激光雷达等相关领域取得良好的技术成果，提升公司的核心技术壁垒和抗风险能力，开发出领先行业的产品、方案，为公司的业务发展夯实基础。4、报告期内，公司持续优化提升公司的治理体系，充分发挥公司的管理机制、激励体系等优势，为公司的高速发展提供了有力保障。5、报告期内，公司推出了2021年限制性股票激励计划，持续激发团队积极性，提升团队的凝聚力。因实施公司股权激励计划带来股份支付费用约2,200万元，已经计入本报告期损益。6、预计2021年非经常性损益对当期净利润的影响约为6,600万元。"
300627.SZ,20220111,20211231,预增,43.7,50.3,28300.0,29600.0,预计净利润28300-29600万,"1、报告期内，公司营业收入较去年同期增长约36%，同时，实现了归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长，主要原因是行业机会较多，市场需求旺盛，公司积极抓住机会，扩大市场份额和竞争优势。2021年，公司把握了地质灾害监测领域的市场机会，实现较大增长；在测量测绘、实景三维、无人船测绘等领域均实现了良好增长和竞争优势扩大。2、在乘用车自动驾驶领域，公司被指定为多家车企的高精度定位单元定点供应商，为公司未来经营业绩奠定良好基础。3、报告期内，公司持续加大研发投入，在算法、芯片、激光雷达等相关领域取得良好的技术成果，提升公司的核心技术壁垒和抗风险能力，开发出领先行业的产品、方案，为公司的业务发展夯实基础。4、报告期内，公司持续优化提升公司的治理体系，充分发挥公司的管理机制、激励体系等优势，为公司的高速发展提供了有力保障。5、报告期内，公司推出了2021年限制性股票激励计划，持续激发团队积极性，提升团队的凝聚力。因实施公司股权激励计划带来股份支付费用约2,200万元，已经计入本报告期损益。6、预计2021年非经常性损益对当期净利润的影响约为6,600万元。"
300627.SZ,20211011,20210930,预增,59.75,63.4,17500.0,17900.0,预计:净利润17500-17900,"1、报告期内，公司营业收入较去年同期增长约50%，同时，实现了归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长，主要系市场需求比较旺盛，公司凭借领先行业的产品、方案，以及公司组织架构、激励机制等管理体系优势，抓住了市场机会，同时逐步扩大市场份额和竞争优势。报告期内，公司各项业务经营状况良好。2、公司坚持投入研发，保持公司技术先进性和夯实核心竞争力；始终坚持为客户提供更好的产品和方案，提高客户的作业效率；始终保持公司产品、技术、方案处于行业领先，为公司持续增长奠定良好基础。3、预计公司2021年1-9月非经常性损益金额约为4,900万元。4、报告期内，因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约1,200万元，已经计入本报告期损益。"
300627.SZ,20211011,20210930,预增,59.75,63.4,17500.0,17900.0,预计净利润17500-17900万,"1、报告期内，公司营业收入较去年同期增长约50%，同时，实现了归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润快速增长，主要系市场需求比较旺盛，公司凭借领先行业的产品、方案，以及公司组织架构、激励机制等管理体系优势，抓住了市场机会，同时逐步扩大市场份额和竞争优势。报告期内，公司各项业务经营状况良好。2、公司坚持投入研发，保持公司技术先进性和夯实核心竞争力；始终坚持为客户提供更好的产品和方案，提高客户的作业效率；始终保持公司产品、技术、方案处于行业领先，为公司持续增长奠定良好基础。3、预计公司2021年1-9月非经常性损益金额约为4,900万元。4、报告期内，因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约1,200万元，已经计入本报告期损益。"
300627.SZ,20210630,20210630,预增,90.63,105.59,10200.0,11000.0,预计:净利润10200-11000,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期实现大幅度的增长，主要原因如下：公司GNSS智能装备、监测集成等业务板块均在本报告期实现了快速增长，所以公司2021年半年度营业收入实现同比大幅增长。公司持续加大研发投入，构筑和提升核心技术壁垒，根据各行业应用的市场需求，不断优化产品及解决方案，相关行业市场份额得以快速提升。同时，积极推进高精度定位技术在新兴领域的应用，为公司未来的持续增长提供动力。2、报告期内，因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约800万，已经计入本报告期损益。3、报告期内，预计非经常性损益对当期净利润的影响约为2,700万元。"
300627.SZ,20210630,20210630,预增,90.63,105.59,10200.0,11000.0,预计净利润10200-11000万,"1、报告期内，公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期实现大幅度的增长，主要原因如下：公司GNSS智能装备、监测集成等业务板块均在本报告期实现了快速增长，所以公司2021年半年度营业收入实现同比大幅增长。公司持续加大研发投入，构筑和提升核心技术壁垒，根据各行业应用的市场需求，不断优化产品及解决方案，相关行业市场份额得以快速提升。同时，积极推进高精度定位技术在新兴领域的应用，为公司未来的持续增长提供动力。2、报告期内，因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约800万，已经计入本报告期损益。3、报告期内，预计非经常性损益对当期净利润的影响约为2,700万元。"
300627.SZ,20210327,20210331,预增,148.85,180.62,4700.0,5300.0,预计:净利润4700-5300,"1,报告期内,公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期有较大幅度的增长,主要原因如下:(1)公司GNSS智能装备,农机无人驾驶,形变监测等业务板块均在本报告期实现了快速增长,所以2021年第一季度公司营业收入实现同比大幅增长,与2020年同期相比增长约130%,与2019年同期相比增长约80%.(2)公司持续加大研发投入,不断构筑和提升核心技术壁垒,根据各行业应用的市场需求,优化产品及解决方案,提升综合竞争力,使公司品牌影响力,相关行业市场份额得以快速提升;同时,公司坚持投入建设组织能力,规模优势渐显.2,因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约400万,已经计入本报告期损益.3,预计2021年第一季度非经常性损益对当期净利润的影响约为1,400万元."
300627.SZ,20210327,20210331,预增,148.85,180.62,4700.0,5300.0,预计净利润4700-5300万,"1,报告期内,公司归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均比上年同期有较大幅度的增长,主要原因如下:(1)公司GNSS智能装备,农机无人驾驶,形变监测等业务板块均在本报告期实现了快速增长,所以2021年第一季度公司营业收入实现同比大幅增长,与2020年同期相比增长约130%,与2019年同期相比增长约80%.(2)公司持续加大研发投入,不断构筑和提升核心技术壁垒,根据各行业应用的市场需求,优化产品及解决方案,提升综合竞争力,使公司品牌影响力,相关行业市场份额得以快速提升;同时,公司坚持投入建设组织能力,规模优势渐显.2,因实施公司2019年股票期权激励计划和2020年限制性股票激励计划带来股份支付费用约400万,已经计入本报告期损益.3,预计2021年第一季度非经常性损益对当期净利润的影响约为1,400万元."
300627.SZ,20210111,20201231,预增,44.2,55.01,20000.0,21500.0,预计净利润20000-21500万,"1、报告期内，受新冠疫情的影响，公司在2020年第一季度的经营业绩有一定下滑，从第二季度开始，国内疫情管控情况良好，国际市场受疫情影响较大，公司及时调整市场策略，加大国内市场拓展力度，实现公司全年主营业务收入同比增长超过20%。2、报告期内，公司归属于上市公司股东的扣除非经常性损益的净利润较上年同期实现较大增速，主要系公司在营业收入增长的规模效应，成本及费用管控，公司竞争力及盈利能力得到进一步增强。3、报告期内，公司持续加大研发投入，在算法、芯片、激光雷达、摄影测量、无人智能与新一代通信、云计算等新技术融合，在相关领域取得良好的技术成果，提升公司的核心竞争力和抗风险能力，为公司未来业务发展夯实基础。4、报告期内，公司授予了2019年股票期权激励计划预留股票期权和推出了2020年限制性股票激励计划，持续激发团队积极性，提升团队的凝聚力。因实施公司2019年股票期权激励计划和2017年第一期限制性股票激励计划带来股份支付费用约2,600万元，已经计入本报告期损益。5、预计2020年非经常性损益对当期净利润的影响约为5,000万元。"
300627.SZ,20200918,20200930,预增,51.2,56.9,10600.0,11000.0,预计净利润10600-11000万,"1,报告期内,公司营业收入较去年同期增长预计约20%.2020年上半年,全球新冠疫情等因素对公司的经营业绩造成了短期不利影响.面对外部环境的挑战,公司积极应对,及时调整经营策略,有序推进各项工作.随着第三季度全球复工复产,公司迅速进行市场开拓,凭借产品,技术,方案优势,实现前三季度营业收入规模及利润的较大增长.2,报告期内,公司持续投入研发,保持公司技术先进性和夯实核心竞争力,持续保持公司产品,技术,方案领先,为公司生产经营持续增长奠定良好基础.3,预计公司2020年1-9月非经常性损益金额约为4,000万元.4,报告期内,因实施公司2017年第一期限制性股票激励计划和2019年股票期权激励计划带来股份支付费用约2,000万元,已经计入本报告期损益."
300627.SZ,20200711,20200630,略增,12.14,18.68,5150.0,5450.0,预计净利润5150-5450万,"1,受新冠疫情的影响,2020年第一季度企业复工延期,订单延后,对公司经营业绩产生一定影响.2020年第二季度,国内疫情把控情况良好,公司严格执行发展战略,积极应对疫情带来的变化,及时调整经营策略,有序开展各项工作,国内业务快速恢复生产经营和市场拓展.报告期内,公司实现主营业务收入平稳增长.2,报告期内,公司持续加大研发投入,保持公司的技术,产品和方案的先进性,为公司的业务拓展,业绩增长夯实基础.3,报告期内,因实施公司2017年第一期限制性股票激励计划和2019年股票期权激励计划带来股份支付费用约1,300万元,已经计入本报告期损益.4,报告期内,预计非经常性损益对公司净利润影响金额约为1,700万元."
