LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,名称,公告标题,公告类型,公告日期,网址
千方科技,002373,002373,千方科技,千方科技:关于2025年度利润分配方案的公告,分配预案,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305433.html
千方科技,002373,002373,千方科技,千方科技:关于2026年度使用自有资金开展外汇套期保值业务的公告,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305417.html
千方科技,002373,002373,千方科技,千方科技:关于北京千方科技股份有限公司2025年度募集资金存放与实际使用情况鉴证报告,保荐/核查意见,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305422.html
千方科技,002373,002373,千方科技,千方科技:2025年度独立董事述职报告(王新英),独立董事述职报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305438.html
千方科技,002373,002373,千方科技,千方科技:对会计师事务所2025年度履职情况评估及董事会审计委员会对会计师事务所履行监督职责的报告,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305426.html
千方科技,002373,002373,千方科技,千方科技:关于募集资金2025年度存放、管理与使用情况的专项报告,募集资金使用情况报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305437.html
千方科技,002373,002373,千方科技,千方科技:2026年度日常关联交易预计的公告,关联交易,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305446.html
千方科技,002373,002373,千方科技,千方科技:2025年度独立董事述职报告(慕丽娜),独立董事述职报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305434.html
千方科技,002373,002373,千方科技,千方科技:关于北京千方科技股份有限公司非经营性资金占用及其他关联资金往来的专项说明,专项说明/独立意见,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305423.html
千方科技,002373,002373,千方科技,千方科技:2025年年度报告,年度报告全文,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305420.html
千方科技,002373,002373,千方科技,千方科技:董事与高级管理人员薪酬与考核管理制度,管理办法/制度,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305436.html
千方科技,002373,002373,千方科技,千方科技:关于召开2025年度股东会的通知,召开股东大会通知,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305425.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司营业收入扣除情况表专项核查报告,保荐/核查意见,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305419.html
千方科技,002373,002373,千方科技,千方科技:第六届董事会第十五次会议决议公告,分配预案,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305430.html
千方科技,002373,002373,千方科技,千方科技:关于2025年度计提资产减值准备的公告,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305321.html
千方科技,002373,002373,千方科技,千方科技:关于会计政策变更的公告,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305322.html
千方科技,002373,002373,千方科技,千方科技:2025年年度报告摘要,年度报告摘要,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305335.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司2025年度非经营性资金占用及其他关联资金往来情况汇总表,资金占用,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305330.html
千方科技,002373,002373,千方科技,千方科技:关于续聘2026年度审计机构的公告,审计机构变更,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305342.html
千方科技,002373,002373,千方科技,千方科技:2025年度独立董事述职报告(史薇),独立董事述职报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305354.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司2025年度募集资金年度存放与使用情况的核查意见,保荐/核查意见,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305360.html
千方科技,002373,002373,千方科技,千方科技:关于开展外汇套期保值业务的可行性分析报告,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305343.html
千方科技,002373,002373,千方科技,千方科技:关于2024年度员工持股计划第二个归属期业绩考核指标未达成的公告,员工持股计划,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305339.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司2025年度环境、社会及治理(ESG)报告,ESG公告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305318.html
千方科技,002373,002373,千方科技,千方科技:董事会关于独立董事独立性情况的评估专项意见,专项说明/独立意见,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305319.html
千方科技,002373,002373,千方科技,千方科技:2026年度对外担保额度的公告,提供/对外担保公告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305326.html
千方科技,002373,002373,千方科技,千方科技:关于举办2025年度业绩说明会的通知,其他,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305346.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司二〇二五年度内部控制审计报告,审计报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305350.html
千方科技,002373,002373,千方科技,千方科技:2025年年度审计报告,审计报告,2026-04-18,https://data.eastmoney.com/notices/detail/002373/AN202604171821305344.html
千方科技,002373,002373,千方科技,千方科技:关于持股5%以上股东减持股份触及1%整数倍的公告,股东/实际控制人股份减持,2026-04-09,https://data.eastmoney.com/notices/detail/002373/AN202604081821068876.html
千方科技,002373,002373,千方科技,千方科技:关于公司收到中国证券监督管理委员会浙江监管局《行政监管措施决定书》的公告,其他,2026-04-04,https://data.eastmoney.com/notices/detail/002373/AN202604031821013591.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份解除质押及质押的公告,股份质押、冻结,2026-03-27,https://data.eastmoney.com/notices/detail/002373/AN202603261820775448.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份解除质押的公告,股份质押、冻结,2026-03-19,https://data.eastmoney.com/notices/detail/002373/AN202603181820619653.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押的公告,股份质押、冻结,2026-03-17,https://data.eastmoney.com/notices/detail/002373/AN202603161820579897.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押的公告,股份质押、冻结,2026-03-06,https://data.eastmoney.com/notices/detail/002373/AN202603051820303885.html
千方科技,002373,002373,千方科技,千方科技:关于持股5%以上股东减持股份的预披露公告,股东/实际控制人股份减持,2026-02-13,https://data.eastmoney.com/notices/detail/002373/AN202602121819905919.html
千方科技,002373,002373,千方科技,千方科技:关于非独立董事辞职暨选举职工代表董事的公告,高管人员任职变动,2026-02-13,https://data.eastmoney.com/notices/detail/002373/AN202602121819905767.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押的公告,股份质押、冻结,2026-02-04,https://data.eastmoney.com/notices/detail/002373/AN202602031819635858.html
千方科技,002373,002373,千方科技,千方科技:关于开立募集资金临时补充流动资金专户并签订监管协议的公告,签订协议,2026-01-30,https://data.eastmoney.com/notices/detail/002373/AN202601291818543683.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份解除质押的公告,股份质押、冻结,2026-01-28,https://data.eastmoney.com/notices/detail/002373/AN202601271818463288.html
千方科技,002373,002373,千方科技,千方科技:关于公司董事会秘书正式履职的公告,高管人员任职变动,2026-01-27,https://data.eastmoney.com/notices/detail/002373/AN202601261818428526.html
千方科技,002373,002373,千方科技,千方科技:2025年度业绩预告,业绩预告,2026-01-22,https://data.eastmoney.com/notices/detail/002373/AN202601211818215706.html
千方科技,002373,002373,千方科技,千方科技:2025年中期权益分派实施公告,分配方案实施,2026-01-20,https://data.eastmoney.com/notices/detail/002373/AN202601191818111587.html
千方科技,002373,002373,千方科技,千方科技:关于注销募集资金专项账户的公告,募集资金使用情况报告,2026-01-19,https://data.eastmoney.com/notices/detail/002373/AN202601181818070211.html
千方科技,002373,002373,千方科技,千方科技:北京市天元律师事务所关于北京千方科技股份有限公司2026年第一次临时股东会的法律意见,法律意见书,2026-01-13,https://data.eastmoney.com/notices/detail/002373/AN202601121816946462.html
千方科技,002373,002373,千方科技,千方科技:2026年第一次临时股东会决议公告,分配方案决议公告,2026-01-13,https://data.eastmoney.com/notices/detail/002373/AN202601121816946464.html
千方科技,002373,002373,千方科技,千方科技:2026年1月8日投资者关系活动记录表（基于L4自动驾驶的无人物流转型解读）,调研活动,2026-01-09,https://data.eastmoney.com/notices/detail/002373/AN202601091816882551.html
千方科技,002373,002373,千方科技,千方科技:关于变更部分募集资金用途的公告,变更募集资金投资项目,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661006.html
千方科技,002373,002373,千方科技,千方科技:关于使用部分闲置募集资金暂时补充流动资金的公告,募集资金补充流动资金,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661018.html
千方科技,002373,002373,千方科技,千方科技:关于2025年中期现金分红预案的公告,分配预案,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661007.html
千方科技,002373,002373,千方科技,千方科技:关于核销应收款项的公告,其他,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661026.html
千方科技,002373,002373,千方科技,千方科技:关于召开2026年第一次临时股东会的通知,召开股东大会通知,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661021.html
千方科技,002373,002373,千方科技,千方科技:关于董事会秘书辞职暨聘任高级管理人员兼董事会秘书的公告,高管人员任职变动,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661005.html
千方科技,002373,002373,千方科技,千方科技:第六届董事会第十四次会议决议公告,分配预案,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661015.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司变更部分募集资金用途的核查意见,保荐/核查意见,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661013.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司使用部分闲置募集资金暂时补充流动资金的核查意见,保荐/核查意见,2025-12-27,https://data.eastmoney.com/notices/detail/002373/AN202512261808661009.html
千方科技,002373,002373,千方科技,千方科技:关于归还募集资金的公告,归还募集资金,2025-12-18,https://data.eastmoney.com/notices/detail/002373/AN202512171802368848.html
千方科技,002373,002373,千方科技,千方科技:第六届董事会第十三次会议决议公告,董事会决议公告,2025-10-23,https://data.eastmoney.com/notices/detail/002373/AN202510221766980139.html
千方科技,002373,002373,千方科技,千方科技:2025年三季度报告,三季度报告全文,2025-10-23,https://data.eastmoney.com/notices/detail/002373/AN202510221766980136.html
千方科技,002373,002373,千方科技,千方科技:2025年第一次临时股东大会会议决议公告,股东大会决议公告,2025-09-09,https://data.eastmoney.com/notices/detail/002373/AN202509081740385202.html
千方科技,002373,002373,千方科技,千方科技:北京市天元律师事务所关于北京千方科技股份有限公司2025年第一次临时股东大会的法律意见,法律意见书,2025-09-09,https://data.eastmoney.com/notices/detail/002373/AN202509081740385205.html
千方科技,002373,002373,千方科技,千方科技:董事与高级管理人员薪酬与考核管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703957.html
千方科技,002373,002373,千方科技,千方科技:2025年半年度募集资金存放、管理与使用情况公告,募集资金使用情况报告,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703986.html
千方科技,002373,002373,千方科技,千方科技:董事会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703974.html
千方科技,002373,002373,千方科技,千方科技:环境、社会和公司治理(ESG)管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702237.html
千方科技,002373,002373,千方科技,千方科技:信息披露管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703964.html
千方科技,002373,002373,千方科技,千方科技:董事、高级管理人员离职管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703963.html
千方科技,002373,002373,千方科技,千方科技:对外担保管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702239.html
千方科技,002373,002373,千方科技,千方科技:董事会薪酬与考核委员会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703968.html
千方科技,002373,002373,千方科技,千方科技:关于召开2025年第一次临时股东大会的通知,召开股东大会通知,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702249.html
千方科技,002373,002373,千方科技,千方科技:财务管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703989.html
千方科技,002373,002373,千方科技,千方科技:董事会提名委员会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702256.html
千方科技,002373,002373,千方科技,千方科技:投资管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702255.html
千方科技,002373,002373,千方科技,千方科技:董事会秘书工作制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703985.html
千方科技,002373,002373,千方科技,千方科技:关联交易管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703983.html
千方科技,002373,002373,千方科技,千方科技:年报信息披露重大差错责任追究制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703966.html
千方科技,002373,002373,千方科技,千方科技:外汇套期保值管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703965.html
千方科技,002373,002373,千方科技,千方科技:半年度非经营性资金占用及其他关联资金往来情况汇总表,资金占用,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703988.html
千方科技,002373,002373,千方科技,千方科技:募集资金管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702250.html
千方科技,002373,002373,千方科技,千方科技:网络投票实施细则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703981.html
千方科技,002373,002373,千方科技,千方科技:2025年半年度报告,半年度报告全文,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703972.html
千方科技,002373,002373,千方科技,千方科技:互动易平台信息发布及回复内部审核制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703975.html
千方科技,002373,002373,千方科技,千方科技:2025年半年度财务报告,半年度财务报告,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703991.html
千方科技,002373,002373,千方科技,千方科技:内部审计制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703984.html
千方科技,002373,002373,千方科技,千方科技:经理工作制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702248.html
千方科技,002373,002373,千方科技,千方科技:投资者关系管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703987.html
千方科技,002373,002373,千方科技,千方科技:董事会审计委员会年度审计工作制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703990.html
千方科技,002373,002373,千方科技,千方科技:半年报监事会决议公告,监事会决议公告,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702242.html
千方科技,002373,002373,千方科技,千方科技:独立董事年报工作制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702251.html
千方科技,002373,002373,千方科技,千方科技:内幕信息知情人登记制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702252.html
千方科技,002373,002373,千方科技,千方科技:累积投票实施细则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702241.html
千方科技,002373,002373,千方科技,千方科技:半年报董事会决议公告,董事会决议公告,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703962.html
千方科技,002373,002373,千方科技,千方科技:外部信息使用人管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702240.html
千方科技,002373,002373,千方科技,千方科技:规范与关联方资金往来管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703960.html
千方科技,002373,002373,千方科技,千方科技:董事会战略委员会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703979.html
千方科技,002373,002373,千方科技,千方科技:重大信息内部报告制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703978.html
千方科技,002373,002373,千方科技,千方科技:股东会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703961.html
千方科技,002373,002373,千方科技,千方科技:对外捐赠管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703977.html
千方科技,002373,002373,千方科技,千方科技:2025年半年度报告摘要,半年度报告摘要,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702236.html
千方科技,002373,002373,千方科技,千方科技:董事、高级管理人员所持公司股份及其变动管理制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703971.html
千方科技,002373,002373,千方科技,千方科技:董事会审计委员会议事规则,议事规则/实施细则,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702244.html
千方科技,002373,002373,千方科技,千方科技:公司章程,公司章程,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731702245.html
千方科技,002373,002373,千方科技,千方科技:独立董事工作制度,管理办法/制度,2025-08-22,https://data.eastmoney.com/notices/detail/002373/AN202508211731703976.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押及解除质押的公告,股份质押、冻结,2025-08-02,https://data.eastmoney.com/notices/detail/002373/AN202508011719606371.html
千方科技,002373,002373,千方科技,千方科技:2025半年度业绩预告,业绩预告,2025-07-15,https://data.eastmoney.com/notices/detail/002373/AN202507141708808744.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押及解除质押的公告,股份质押、冻结,2025-07-05,https://data.eastmoney.com/notices/detail/002373/AN202507041702833893.html
千方科技,002373,002373,千方科技,千方科技:关于使用部分闲置募集资金进行现金管理的公告,投资理财,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267284.html
千方科技,002373,002373,千方科技,千方科技:关于开立募集资金现金管理产品专用结算账户并签订三方监管协议的公告,签订协议,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267285.html
千方科技,002373,002373,千方科技,千方科技:第六届董事会第十一次会议决议公告,董事会决议公告,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267286.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司使用部分闲置募集资金进行现金管理的核查意见,保荐/核查意见,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267283.html
千方科技,002373,002373,千方科技,千方科技:第六届监事会第十次会议决议公告,监事会决议公告,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267282.html
千方科技,002373,002373,千方科技,千方科技:关于归还募集资金的公告,归还募集资金,2025-06-14,https://data.eastmoney.com/notices/detail/002373/AN202506131690267287.html
千方科技,002373,002373,千方科技,千方科技:关于股东股份质押及解除质押的公告,股份质押、冻结,2025-06-03,https://data.eastmoney.com/notices/detail/002373/AN202506021683528251.html
千方科技,002373,002373,千方科技,千方科技:北京市天元律师事务所关于北京千方科技股份有限公司2024年年度股东大会的法律意见,法律意见书,2025-05-20,https://data.eastmoney.com/notices/detail/002373/AN202505191675536563.html
千方科技,002373,002373,千方科技,千方科技:2024年年度股东大会决议公告,分配方案决议公告,2025-05-20,https://data.eastmoney.com/notices/detail/002373/AN202505191675535289.html
千方科技,002373,002373,千方科技,千方科技:千方科技2024年度及2025年第一季度业绩说明会记录表,调研活动,2025-04-29,https://data.eastmoney.com/notices/detail/002373/AN202504291664506165.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司2024年度环境、社会及治理(ESG)报告(英文版),ESG公告,2025-04-28,https://data.eastmoney.com/notices/detail/002373/AN202504271663300488.html
千方科技,002373,002373,千方科技,千方科技:监事会决议公告,监事会决议公告,2025-04-28,https://data.eastmoney.com/notices/detail/002373/AN202504271663300510.html
千方科技,002373,002373,千方科技,千方科技:关于召开2024年年度股东大会的通知公告,召开股东大会通知,2025-04-28,https://data.eastmoney.com/notices/detail/002373/AN202504271663288604.html
千方科技,002373,002373,千方科技,千方科技:董事会决议公告,董事会决议公告,2025-04-28,https://data.eastmoney.com/notices/detail/002373/AN202504271663288605.html
千方科技,002373,002373,千方科技,千方科技:2025年一季度报告,一季度报告全文,2025-04-28,https://data.eastmoney.com/notices/detail/002373/AN202504271663288608.html
千方科技,002373,002373,千方科技,千方科技:公司2024年度非经营性资金占用及其他关联资金往来情况汇总表,资金占用,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567949.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司2024年度募集资金年度存放与使用情况的核查意见,保荐/核查意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658568472.html
千方科技,002373,002373,千方科技,千方科技:关于开展外汇套期保值业务的可行性分析报告,其他,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567947.html
千方科技,002373,002373,千方科技,千方科技:2024年度独立董事述职报告(史薇),独立董事述职报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567955.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司2024年度环境、社会及治理(ESG)报告,ESG公告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658568464.html
千方科技,002373,002373,千方科技,千方科技:北京千方科技股份有限公司营业收入扣除情况表专项核查报告,保荐/核查意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567928.html
千方科技,002373,002373,千方科技,千方科技:国泰海通证券股份有限公司关于北京千方科技股份有限公司使用部分闲置募集资金进行现金管理的核查意见,保荐/核查意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567920.html
千方科技,002373,002373,千方科技,千方科技:2024年年度报告,年度报告全文,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567927.html
千方科技,002373,002373,千方科技,千方科技:年度关联方资金占用专项审计报告,保荐/核查意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567919.html
千方科技,002373,002373,千方科技,千方科技:2024年年度财务报告,年度财务报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567948.html
千方科技,002373,002373,千方科技,千方科技:2024年度监事会工作报告,其他,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658568461.html
千方科技,002373,002373,千方科技,千方科技:董事会对独立董事独立性评估的专项意见,专项说明/独立意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567921.html
千方科技,002373,002373,千方科技,千方科技:2024年年度审计报告,审计报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567926.html
千方科技,002373,002373,千方科技,千方科技:董事会审计委员会对会计师事务所2024年度履职情况评估及履行监督职责的报告,其他,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567953.html
千方科技,002373,002373,千方科技,千方科技:2024年度独立董事述职报告(王新英),独立董事述职报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567917.html
千方科技,002373,002373,千方科技,千方科技:监事会对公司内部控制评价报告的意见,内部控制报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567951.html
千方科技,002373,002373,千方科技,千方科技:年度募集资金使用鉴证报告,保荐/核查意见,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567938.html
千方科技,002373,002373,千方科技,千方科技:内部控制审计报告,审计报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567954.html
千方科技,002373,002373,千方科技,千方科技:关于使用自有资金投资理财的公告,投资理财,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567937.html
千方科技,002373,002373,千方科技,千方科技:关于会计政策变更的公告,其他,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658568463.html
千方科技,002373,002373,千方科技,千方科技:2025年度对外担保额度的公告,提供/对外担保公告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567931.html
千方科技,002373,002373,千方科技,千方科技:年度募集资金使用情况专项说明,募集资金使用情况报告,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658567939.html
千方科技,002373,002373,千方科技,千方科技:2024年年度报告摘要,年度报告摘要,2025-04-19,https://data.eastmoney.com/notices/detail/002373/AN202504181658568475.html
