LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,名称,公告标题,公告类型,公告日期,网址
高新兴,300098,300098,高新兴,高新兴:关于选举产生第七届职工代表董事的公告,高管人员任职变动,2026-02-12,https://data.eastmoney.com/notices/detail/300098/AN202602111819882250.html
高新兴,300098,300098,高新兴,高新兴:广信君达律师事务所关于高新兴2026年第一次临时股东会的法律意见书,法律意见书,2026-02-12,https://data.eastmoney.com/notices/detail/300098/AN202602111819882249.html
高新兴,300098,300098,高新兴,高新兴:第七届董事会第一次会议决议的公告,高管人员任职变动,2026-02-12,https://data.eastmoney.com/notices/detail/300098/AN202602111819882253.html
高新兴,300098,300098,高新兴,高新兴:关于董事会完成换届选举及聘任高管等相关人员的公告,高管人员任职变动,2026-02-12,https://data.eastmoney.com/notices/detail/300098/AN202602111819882251.html
高新兴,300098,300098,高新兴,高新兴:2026年第一次临时股东会决议公告,股东大会决议公告,2026-02-12,https://data.eastmoney.com/notices/detail/300098/AN202602111819882246.html
高新兴,300098,300098,高新兴,高新兴:关于召开2026年第一次临时股东会的提示性公告,召开股东大会提示性公告,2026-02-06,https://data.eastmoney.com/notices/detail/300098/AN202602051819792954.html
高新兴,300098,300098,高新兴,高新兴:关于计提资产减值准备的公告,其他,2026-01-31,https://data.eastmoney.com/notices/detail/300098/AN202601301818583520.html
高新兴,300098,300098,高新兴,高新兴:2025年度业绩预告,业绩预告,2026-01-31,https://data.eastmoney.com/notices/detail/300098/AN202601301818583516.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第三十五次会议决议的公告,高管人员任职变动,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432219.html
高新兴,300098,300098,高新兴,高新兴:关于为全资子公司深圳高新兴申请银行授信提供担保的公告,提供/对外担保公告,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432236.html
高新兴,300098,300098,高新兴,高新兴:关于董事会换届选举的公告,高管人员任职变动,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432218.html
高新兴,300098,300098,高新兴,高新兴:独立董事候选人声明与承诺(罗翼),独立董事候选人声明,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432238.html
高新兴,300098,300098,高新兴,高新兴:关于2026年度日常关联交易预计的公告,关联交易,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432226.html
高新兴,300098,300098,高新兴,高新兴:独立董事候选人声明与承诺(吴向能),独立董事候选人声明,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432227.html
高新兴,300098,300098,高新兴,高新兴:关于召开2026年第一次临时股东会通知的公告,召开股东大会通知,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432224.html
高新兴,300098,300098,高新兴,高新兴:独立董事提名人声明与承诺,独立董事提名人声明,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432220.html
高新兴,300098,300098,高新兴,高新兴:独立董事候选人声明与承诺(应华江),独立董事候选人声明,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432223.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第七次独立董事专门会议决议,董事会决议公告,2026-01-27,https://data.eastmoney.com/notices/detail/300098/AN202601261818432233.html
高新兴,300098,300098,高新兴,高新兴:关于为全资子公司高新兴物联申请银行授信提供担保的公告,提供/对外担保公告,2025-12-20,https://data.eastmoney.com/notices/detail/300098/AN202512191803913142.html
高新兴,300098,300098,高新兴,高新兴:关于公司及下属孙公司为高新兴瑞联申请银行授信提供担保的公告,提供/对外担保公告,2025-12-20,https://data.eastmoney.com/notices/detail/300098/AN202512191803913129.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第三十四次会议决议的公告,董事会决议公告,2025-12-20,https://data.eastmoney.com/notices/detail/300098/AN202512191803913141.html
高新兴,300098,300098,高新兴,高新兴:关于控股子公司创联科技签署辅导协议并拟申请辅导备案的提示性公告,签订协议,2025-11-22,https://data.eastmoney.com/notices/detail/300098/AN202511211785568258.html
高新兴,300098,300098,高新兴,高新兴:广东广信君达律师事务所关于高新兴2025年第三次临时股东会的法律意见书,法律意见书,2025-11-15,https://data.eastmoney.com/notices/detail/300098/AN202511141781266404.html
高新兴,300098,300098,高新兴,高新兴:2025年第三次临时股东会决议公告,股东大会决议公告,2025-11-15,https://data.eastmoney.com/notices/detail/300098/AN202511141781266414.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第三次临时股东会的提示性公告,召开股东大会提示性公告,2025-11-11,https://data.eastmoney.com/notices/detail/300098/AN202511101778704431.html
高新兴,300098,300098,高新兴,高新兴:关于选举第六期员工持股计划管理委员会委员的公告,员工持股计划,2025-11-08,https://data.eastmoney.com/notices/detail/300098/AN202511071776926537.html
高新兴,300098,300098,高新兴,高新兴:关于第六期员工持股计划完成非交易过户暨回购股份处理完成的公告,回购实施公告,2025-11-08,https://data.eastmoney.com/notices/detail/300098/AN202511071776926539.html
高新兴,300098,300098,高新兴,高新兴:关于计提2025年前三季度资产减值准备的公告,其他,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661473.html
高新兴,300098,300098,高新兴,高新兴:2025年三季度报告,三季度报告全文,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661483.html
高新兴,300098,300098,高新兴,高新兴:关于为全资子公司高新兴电子申请银行授信提供担保的公告,提供/对外担保公告,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661475.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第三十三次会议决议的公告,董事会决议公告,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661476.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第三次临时股东会通知的公告,召开股东大会通知,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661465.html
高新兴,300098,300098,高新兴,高新兴:关于续聘会计师事务所的公告,审计机构变更,2025-10-29,https://data.eastmoney.com/notices/detail/300098/AN202510281770661482.html
高新兴,300098,300098,高新兴,高新兴:广东广信君达律师事务所关于高新兴2025年第二次临时股东会的法律意见书,法律意见书,2025-10-14,https://data.eastmoney.com/notices/detail/300098/AN202510131761445943.html
高新兴,300098,300098,高新兴,高新兴:2025年第二次临时股东会决议公告,股东大会决议公告,2025-10-14,https://data.eastmoney.com/notices/detail/300098/AN202510131761448060.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司第六期员工持股计划,员工持股计划,2025-10-14,https://data.eastmoney.com/notices/detail/300098/AN202510131761445953.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第二次临时股东会的提示性公告,召开股东大会提示性公告,2025-10-01,https://data.eastmoney.com/notices/detail/300098/AN202509301753421600.html
高新兴,300098,300098,高新兴,高新兴:广东广信君达律师事务所关于高新兴第六期员工持股计划的法律意见书,法律意见书,2025-09-27,https://data.eastmoney.com/notices/detail/300098/AN202509261751007157.html
高新兴,300098,300098,高新兴,高新兴:关于为全资子公司高新兴电子申请银行授信提供担保的公告,提供/对外担保公告,2025-09-27,https://data.eastmoney.com/notices/detail/300098/AN202509261751007163.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第三十二次会议决议的公告,董事会决议公告,2025-09-27,https://data.eastmoney.com/notices/detail/300098/AN202509261751007160.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司第六期员工持股计划(草案),员工持股计划,2025-09-20,https://data.eastmoney.com/notices/detail/300098/AN202509191746738911.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司第六期员工持股计划(草案)摘要,员工持股计划,2025-09-20,https://data.eastmoney.com/notices/detail/300098/AN202509191746738923.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第二次临时股东会通知的公告,召开股东大会通知,2025-09-20,https://data.eastmoney.com/notices/detail/300098/AN202509191746738927.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第三十一次会议决议的公告,董事会决议公告,2025-09-20,https://data.eastmoney.com/notices/detail/300098/AN202509191746738902.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司第六期员工持股计划管理办法,员工持股计划,2025-09-20,https://data.eastmoney.com/notices/detail/300098/AN202509191746738909.html
高新兴,300098,300098,高新兴,高新兴:2025年9月19日投资者关系活动记录表,调研活动,2025-09-19,https://data.eastmoney.com/notices/detail/300098/AN202509221748378459.html
高新兴,300098,300098,高新兴,高新兴:关于参加广东辖区2025年投资者网上集体接待日活动的公告,调研活动,2025-09-17,https://data.eastmoney.com/notices/detail/300098/AN202509161744790797.html
高新兴,300098,300098,高新兴,高新兴:广东广信君达律师事务所关于高新兴2025年第一次临时股东大会法律意见书,法律意见书,2025-09-11,https://data.eastmoney.com/notices/detail/300098/AN202509101741207702.html
高新兴,300098,300098,高新兴,高新兴:2025年第一次临时股东大会决议公告,增发预案,2025-09-11,https://data.eastmoney.com/notices/detail/300098/AN202509101741207716.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第一次临时股东大会的提示性公告,召开股东大会提示性公告,2025-09-05,https://data.eastmoney.com/notices/detail/300098/AN202509041738826783.html
高新兴,300098,300098,高新兴,高新兴:关于计提2025年半年度资产减值准备的公告,其他,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913915.html
高新兴,300098,300098,高新兴,高新兴:关于召开2025年第一次临时股东大会通知的公告,召开股东大会通知,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913901.html
高新兴,300098,300098,高新兴,高新兴:监事会决议公告,监事会决议公告,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913910.html
高新兴,300098,300098,高新兴,高新兴:关于为全资子公司高新兴物联融资提供担保或反担保的公告,提供/对外担保公告,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729914661.html
高新兴,300098,300098,高新兴,高新兴:2025年半年度报告摘要,半年度报告摘要,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913949.html
高新兴,300098,300098,高新兴,高新兴:董事会决议公告,董事会决议公告,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913893.html
高新兴,300098,300098,高新兴,高新兴:关于为控股子公司高新兴瑞联申请银行授信提供担保的公告,提供/对外担保公告,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913939.html
高新兴,300098,300098,高新兴,高新兴:2025年半年度非经营性资金占用及其他关联资金往来情况汇总表,资金占用,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913922.html
高新兴,300098,300098,高新兴,高新兴:2025年半年度报告,半年度报告全文,2025-08-19,https://data.eastmoney.com/notices/detail/300098/AN202508181729913888.html
高新兴,300098,300098,高新兴,高新兴:关于无需编制前次募集资金使用情况报告的公告,募集资金使用情况报告,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842129.html
高新兴,300098,300098,高新兴,高新兴:2025年度向特定对象发行股票募集资金使用可行性分析报告,其他,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842124.html
高新兴,300098,300098,高新兴,高新兴:关于最近五年被证券监管部门和交易所采取处罚或监管措施情况的公告,处罚,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842125.html
高新兴,300098,300098,高新兴,高新兴:关于本次向特定对象发行A股股票不存在直接或通过利益相关方向参与认购的投资者提供财务资助或补偿的公告,增发预案,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842120.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第六次独立董事专门会议决议,增发预案,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842137.html
高新兴,300098,300098,高新兴,高新兴:2025年度向特定对象发行A股股票方案的论证分析报告,其他,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842138.html
高新兴,300098,300098,高新兴,高新兴:第六届监事会第十九次会议决议公告,监事会决议公告,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842142.html
高新兴,300098,300098,高新兴,高新兴:2025年度向特定对象发行A股股票预案,增发预案,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842132.html
高新兴,300098,300098,高新兴,高新兴:公司关于2025年度向特定对象发行A股股票预案披露的提示性公告,增发提示性公告,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842119.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第二十九次会议决议公告,增发预案,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842134.html
高新兴,300098,300098,高新兴,高新兴:监事会关于2025年度向特定对象发行A股股票相关事项的书面审核意见,保荐/核查意见,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842133.html
高新兴,300098,300098,高新兴,高新兴:关于2025年度向特定对象发行A股股票摊薄即期回报、填补措施及相关主体承诺的公告,其他,2025-07-10,https://data.eastmoney.com/notices/detail/300098/AN202507091705842123.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司子公司管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481968.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司内部审计制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481961.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司对外担保管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481967.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司章程(2025年6月修订),公司章程修订,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481962.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司募集资金管理办法(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481972.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司年报信息披露重大差错责任追究制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481958.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司重大信息内部报告制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481964.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事会审计委员会实施细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480156.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司独立董事年报工作制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481974.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事会议事规则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481969.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司独立董事工作制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480154.html
高新兴,300098,300098,高新兴,高新兴:第六届董事会第二十八次会议决议的公告,董事会决议公告,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480155.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司总裁工作细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481957.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司信息披露管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481975.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司股东会网络投票实施细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481966.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事会战略委员会实施细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481965.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事、高级管理人员离职管理制度(2025年6月),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481963.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司防范控股股东及关联方占用公司资金管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481960.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司投资者关系管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481970.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司内幕信息知情人登记管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481973.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司股东会议事规则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700481971.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司外部信息使用人管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480153.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司会计师事务所选聘制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480146.html
高新兴,300098,300098,高新兴,高新兴:关于修订《公司章程》及部分公司管理制度的公告,公司章程修订,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480143.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司分红管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480144.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事会秘书工作制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480139.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司突发事件危机处理应急制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480133.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司对外投资决策制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480145.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司累积投票制实施细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480142.html
高新兴,300098,300098,高新兴,高新兴:第六届监事会第十八次会议决议的公告,监事会决议公告,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480140.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司章程修正案(2025年6月),公司章程修订,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480134.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事会人力资源管理委员会实施细则(2025年6月修订),议事规则/实施细则,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480135.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司特定对象来访接待管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480132.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司董事、高级管理人员所持公司股份及其变动管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480136.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司关联交易决策制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480138.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司外汇套期保值业务管理制度(2025年6月修订),管理办法/制度,2025-07-01,https://data.eastmoney.com/notices/detail/300098/AN202506301700480137.html
高新兴,300098,300098,高新兴,高新兴:广东广信君达律师事务所关于高新兴2024年年度股东大会法律意见书,法律意见书,2025-05-14,https://data.eastmoney.com/notices/detail/300098/AN202505131672243692.html
高新兴,300098,300098,高新兴,高新兴:2024年年度股东大会决议公告,其他增发事项公告,2025-05-14,https://data.eastmoney.com/notices/detail/300098/AN202505131672243696.html
高新兴,300098,300098,高新兴,高新兴:关于召开2024年年度股东大会的提示性公告,召开股东大会提示性公告,2025-05-08,https://data.eastmoney.com/notices/detail/300098/AN202505071668933974.html
高新兴,300098,300098,高新兴,高新兴:2025年5月6日投资者关系活动记录表,调研活动,2025-05-06,https://data.eastmoney.com/notices/detail/300098/AN202505061668426824.html
高新兴,300098,300098,高新兴,高新兴:高新兴科技集团股份有限公司章程修正案(2025年4月),公司章程修订,2025-04-29,https://data.eastmoney.com/notices/detail/300098/AN202504281663898767.html
